Location,TSUM_0,TSUM_1,TSUM_2,TSUM_3,TSUM_4,TSUM_5,BeginSensitivePhaseHeatStress,EndSensitivePhaseHeatStress,HeatSumIrrigationStart,HeatSumIrrigationEnd,OrganGrowthRespiration_0,OrganGrowthRespiration_1,OrganGrowthRespiration_2,OrganGrowthRespiration_3,OrganMaintenanceRespiration_0,OrganMaintenanceRespiration_1,OrganMaintenanceRespiration_2,OrganMaintenanceRespiration_3,MaxAssimilationRate
47_68,179.7294564,344.8862544,461.4675235,241.2189626,562.844246,33.50263372,750.9776751,1047.57274,1,1610.416986,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
47_69,180,367.2893536,491.4435013,253.7228524,592.0199888,35.23928508,799.7596347,1112.455707,1,1704.475696,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
47_70,128.0492229,245.7160765,328.775032,207.7077255,484.6513594,28.84829523,535.0381047,782.198834,1,1266.850193,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
47_71,111.7179528,214.3776934,286.8433926,213.1752211,497.4088492,29.60766962,466.7998789,714.3963071,1,1211.805156,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
47_72,112.0008307,214.9205131,287.5697007,203.6816746,475.2572407,28.28912149,467.9818498,706.1718884,1,1181.429129,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
48_104,109.5588527,210.2345553,281.2997571,188.8798777,440.7197146,26.23331637,457.7783415,680.4141901,1,1121.133905,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
48_105,95.93563954,184.0927138,246.3212368,230.8925563,538.749298,32.06841062,400.8554022,661.3065069,1,1200.055805,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
48_106,109.5502962,210.2181361,281.2777877,173.1480419,404.0120977,24.04833917,457.7425892,664.6439657,1,1068.656063,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
48_120,94.6872301,181.6971173,243.1158612,195.7933777,456.8512146,27.1935247,395.6390752,620.6063562,1,1077.457571,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
48_121,87.87577243,168.6264823,225.6269834,200.1897556,467.1094297,27.80413274,367.1782277,594.4432213,1,1061.552651,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
48_130,97.87110876,187.8067223,251.2906848,151.1113961,352.5932575,20.98769392,408.9425249,590.2088032,1,942.8020607,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
48_131,173.3642852,332.6720069,445.1245163,226.9140888,529.4662071,31.51584569,724.3815812,1004.710612,1,1534.176819,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
48_132,171.8351075,329.7376389,441.1982492,213.2842135,497.6631648,29.62280745,717.9920981,984.2201016,1,1481.883266,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
48_146,180,353.0794091,472.4301953,249.6191627,582.4447129,34.66932818,768.817981,1075.128767,1,1657.57348,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
48_147,180,348.8087809,466.7159745,206.4540491,481.7261145,28.67417351,759.5188385,1021.978805,1,1503.704919,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
48_148,109.3648348,209.8622506,280.801603,186.4479014,435.0451032,25.89554188,456.9676613,677.111755,1,1112.156858,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
48_149,113.6535726,218.0919907,291.813227,169.2029251,394.8068252,23.50040628,474.8876304,679.1081428,1,1073.914968,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
48_150,125.1948455,240.2387576,321.446225,164.6697065,384.2293151,22.87079259,523.1114356,726.3546891,1,1110.584004,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
48_151,180,366.7535109,490.7265287,243.3818327,567.8909429,33.80303235,798.5928562,1100.861872,1,1668.752815,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
48_152,180,371.7858589,497.4599521,211.0005223,492.334552,29.30562812,809.5506168,1080.246333,1,1572.580885,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
48_153,180,369.1074003,493.876099,243.6518422,568.5209651,33.84053367,803.7183674,1106.635341,1,1675.156307,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
48_154,180,658.3437689,880.8825078,80.49627493,187.8246415,11.18003819,1433.520376,1619.722552,1,1807.547193,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
48_155,119.8625248,230.0064666,307.7551314,222.2310266,518.539062,30.86542039,500.8309822,759.9926246,1,1278.531687,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
48_156,108.0330358,207.3066364,277.3821191,213.5466204,498.2754475,29.65925286,451.4029012,698.2353759,1,1196.510823,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
48_157,109.7466096,210.5948455,281.7818355,221.8298528,517.6029898,30.8097018,458.5628607,714.2065338,1,1231.809524,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
48_158,112.1498917,215.206549,287.9524248,225.9227251,527.1530252,31.37815629,468.6046829,729.0816989,1,1256.234724,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
48_159,108.4890022,208.1815989,278.5528436,213.864582,499.0173579,29.70341419,453.3081013,700.5990245,1,1199.616382,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
48_162,102.240436,196.191107,262.5092277,173.8531767,405.6574122,24.14627456,427.1992274,632.5535114,1,1038.210924,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
48_163,106.7793811,204.9009747,274.163276,185.2840103,432.3293573,25.73389034,446.1646576,664.348261,1,1096.677618,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
48_166,99.85218037,191.6082381,256.37722,162.9172619,380.1402777,22.6273975,417.2201917,610.90272,1,991.0429977,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
48_167,117.155962,224.812792,300.8058485,171.4412924,400.0296822,23.81129063,489.5219387,697.0599329,1,1097.089615,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
48_168,119.400706,229.1202738,306.5693804,207.7120422,484.6614317,28.84889477,498.9013285,743.4016964,1,1228.063128,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
48_169,123.4666942,236.9225754,317.0090798,201.2342323,469.546542,27.94919895,515.8905656,755.1658875,1,1224.712429,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
48_42,101.2363061,194.2642631,259.9310563,144.0396975,336.0926275,20.00551356,423.0035927,598.2350169,1,934.3276444,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
48_43,96.14014115,184.4851358,246.8463085,162.1805154,378.4212025,22.5250716,401.7098873,593.5119597,1,971.9331623,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
48_44,110.1961353,211.457449,282.9360233,138.9290704,324.1678309,19.29570424,460.4411495,633.3225427,1,957.4903736,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
48_45,84.30107679,161.7669312,216.4487108,176.0662766,410.821312,24.45364955,352.2417967,554.2819186,1,965.1032306,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
48_46,90.1459969,172.982859,231.4559381,156.6826425,365.5928324,21.76147814,376.6640845,561.1214396,1,926.714272,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
48_47,112.7515418,216.3610669,289.4972022,161.4787614,376.7837765,22.42760577,471.1186048,667.3370305,1,1044.120807,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
48_48,102.2266481,196.1646492,262.4738264,178.8050153,417.2117023,24.83402992,427.1416164,637.4434909,1,1054.655193,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
48_49,114.5154142,219.745795,294.0260637,187.7647213,438.117683,26.07843353,478.488731,701.53658,1,1139.654263,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
48_50,104.8890285,201.2735413,269.3096679,204.0804812,476.1877894,28.3445113,438.266049,674.6636904,1,1150.85148,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
48_51,101.9651199,195.6627978,261.8023351,232.6105751,542.7580085,32.30702435,426.0488527,690.075708,1,1232.833716,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
48_52,127.937073,245.50087,328.4870796,182.5444384,425.9370229,25.35339424,534.5695,756.532388,1,1182.469411,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
48_53,119.1654875,228.6689085,305.965441,208.0371006,485.4199013,28.89404177,497.9184966,742.6714501,1,1228.091351,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
48_54,135.258822,259.5507127,347.2861649,182.32217,425.4183966,25.32252363,565.1625378,789.1590476,1,1214.577444,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
48_55,130.7660754,250.9294962,335.7507344,182.7812972,426.4896934,25.3862913,546.3901425,769.4615278,1,1195.951221,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
48_56,117.0173144,224.5467385,300.4498614,184.5115642,430.5269831,25.62660616,488.9426165,709.5081641,1,1140.035147,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
48_57,130.9364551,251.256441,336.1881957,162.4341945,379.0131204,22.56030481,547.1020532,749.8788312,1,1128.891952,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
48_58,127.2061138,244.0982184,326.6102923,215.2203407,502.1807949,29.89171401,531.5152757,785.9288514,1,1288.109646,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
48_59,131.0252727,251.4268748,336.4162409,207.8869647,485.0695842,28.87318956,547.4731668,795.7300804,1,1280.799665,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
48_60,123.4650617,236.9194429,317.0048884,179.3561576,418.497701,24.91057746,515.8837447,733.2804889,1,1151.77819,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
48_61,134.50639,258.1068567,345.3542449,194.4431645,453.7007171,27.00599509,562.0185922,797.9042661,1,1251.604983,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
48_62,180,414.5210529,554.6408455,254.4627262,593.746361,35.34204533,902.604997,1223.624625,1,1817.370986,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
48_63,180,392.0865912,524.6229037,293.8107864,685.5585015,40.8070537,853.7547464,1210.520281,1,1896.078783,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
48_64,180,401.131882,536.7257577,218.7052616,510.312277,30.3757308,873.4505488,1156.562901,1,1666.875178,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
48_65,172.4041413,330.8295686,442.6592819,170.153112,397.0239279,23.63237669,720.3697366,943.6419625,1,1340.66589,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
48_66,167.5934143,321.5981734,430.3074152,213.2819367,497.6578522,29.62249123,700.2686988,965.1875253,1,1462.845378,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
48_67,164.4627144,315.5906143,422.2691318,209.1760761,488.0775108,29.05223281,687.1874503,947.0358222,1,1435.113333,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
48_68,180,377.518521,505.1304154,205.3004546,479.034394,28.51395205,822.0332865,1087.949391,1,1566.983785,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
48_69,123.5850458,237.1496825,317.3129555,155.9254576,363.8260677,21.65631357,516.3850834,710.3880956,1,1074.214163,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
48_70,116.5029379,223.5596917,299.129165,205.5105247,479.5245576,28.54312845,486.7933569,728.1993814,1,1207.723939,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
48_71,120.4362151,231.1073318,309.22812,133.0052188,310.3455105,18.47294707,503.2280774,673.3406706,1,983.6861811,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
48_72,107.4459395,206.1800463,275.8747098,178.8717075,417.3673174,24.84329273,448.9497909,660.9264636,1,1078.293781,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
49_104,109.4988743,210.1194615,281.1457584,179.7363631,419.3848472,24.96338378,457.5277289,671.001583,1,1090.38643,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
49_105,111.1534538,213.2944655,285.3940032,59.63671574,139.1523367,8.282877193,464.4411884,558.3251845,1,697.4775212,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
49_106,107.2774646,205.8567565,275.442139,159.4313189,372.0064107,22.14323875,448.2458388,640.7302144,1,1012.736625,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
49_107,108.7944913,208.7678077,279.3372075,191.1909415,446.1121968,26.55429745,454.5845503,679.2959567,1,1125.408153,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
49_108,103.6457198,198.8877327,266.1173888,171.9602589,401.240604,23.88336931,433.0710348,636.9653804,1,1038.205984,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
49_131,173.6395475,333.200213,445.8312709,233.2814874,544.3234705,32.40020661,725.5317314,1012.312971,1,1556.636442,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
49_132,177.0124172,339.6724764,454.4913417,233.5057811,544.8468225,32.43135851,739.6248571,1027.669599,1,1572.516422,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
49_133,170.7911773,327.7344215,438.5178879,226.2455412,527.9062627,31.42299186,713.6301628,992.4978506,1,1520.404113,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
49_134,123.0897064,236.1991664,316.0411382,416.2136463,971.1651746,57.80745092,514.315368,968.4539509,1,1939.619125,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
49_146,180,355.6815809,475.9119745,208.2742459,485.9732404,28.92697862,774.4841185,1039.867801,1,1525.841042,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
49_147,180,350.8059297,469.3882158,301.3623586,703.1788366,41.85588317,763.8675596,1121.556504,1,1824.735341,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
49_148,180,349.0793255,467.0779708,244.8146602,571.2342071,34.00203617,760.1079398,1060.971957,1,1632.206164,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
49_149,180,370.9471822,496.337779,265.0658331,618.4869438,36.81469907,807.7244277,1132.350794,1,1750.837738,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
49_150,180,366.8852365,490.9027813,292.2097955,681.8228561,40.58469385,798.8796841,1149.997813,1,1831.820669,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
49_151,180,360.9530399,482.9653351,217.2789265,506.9841618,30.1776287,785.9625348,1061.197301,1,1568.181463,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
49_152,180,367.149386,491.2562207,190.5028537,444.5066586,26.4587297,799.4548602,1048.90846,1,1493.415119,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
49_153,180,382.2986625,511.5263794,268.0960933,625.5575509,37.23556854,832.4418763,1161.921135,1,1787.478686,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
49_154,172.6042523,331.2135653,443.1730804,182.8912971,426.7463598,25.40156906,721.2058761,957.2779428,1,1384.024303,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
49_155,180,362.0049078,484.372764,241.9938929,564.6524167,33.61026293,788.2529401,1088.371565,1,1653.023981,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
49_156,122.4599228,234.9906628,314.4241263,209.1972714,488.1269665,29.05517661,511.6838939,758.6120605,1,1246.739027,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
49_157,122.7726021,235.590669,315.2269515,204.8847861,478.0645008,28.45622031,512.9903863,755.7024066,1,1233.766907,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
49_158,114.9479714,220.5758371,295.1366835,213.6021436,498.4050017,29.66696441,480.2961186,729.3146642,1,1227.719666,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
49_159,125.268009,240.3791526,321.6340774,202.6349409,472.814862,28.14374181,523.4171407,764.6481709,1,1237.463033,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
49_160,110.267535,211.5944592,283.1193468,207.5107095,484.1916554,28.8209319,460.7394844,702.2245155,1,1186.416171,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
49_161,118.7992384,227.9661063,305.0250718,168.309538,392.7222553,23.37632474,496.3881695,701.3007161,1,1094.022971,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
49_162,114.4303708,219.5826036,293.807709,178.865037,417.3517529,24.84236627,478.1333875,692.2553496,1,1109.607102,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
49_166,108.8356503,208.8467885,279.442886,194.7165572,454.3386334,27.0439663,454.7565281,683.0062317,1,1137.344865,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
49_167,117.1986522,224.8947111,300.9154585,163.8048397,382.2112926,22.7506722,489.7003146,689.6150093,1,1071.826302,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
49_168,107.2958774,205.8920892,275.4894152,217.1519567,506.6878989,30.15999401,448.3227746,698.5334611,1,1205.22136,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
49_169,108.8136028,208.8044812,279.3862777,206.9755447,482.9429376,28.74660345,454.6644056,695.1663036,1,1178.109241,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
49_42,104.7446289,200.9964501,268.9389121,169.1417165,394.6640051,23.49190509,437.6626927,639.0770787,1,1033.741084,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
49_43,95.27134513,182.8179867,244.615616,175.7667236,410.122355,24.41204496,398.0797288,603.2003263,1,1013.322681,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
49_44,97.39364347,186.8905051,250.0647604,196.0766001,457.5120668,27.23286115,406.9474943,633.0318656,1,1090.543932,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
49_45,103.5632693,198.7295169,265.9056916,65.61366527,153.0985523,9.113009073,432.7265255,530.2488737,1,683.347426,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
49_46,110.8641324,212.7392812,284.6511509,187.098123,436.5622869,25.98585044,463.232294,684.4885551,1,1121.050842,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
49_47,120.7460526,231.7018848,310.0236487,158.6107034,370.0916412,22.02926438,504.5226957,700.3362369,1,1070.427878,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
49_48,110.132343,211.3350366,282.7722321,225.8719547,527.0345609,31.37110484,460.1746009,719.9792234,1,1247.013784,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
49_49,121.2272927,232.6253456,311.2592652,160.2229421,373.8535315,22.25318642,506.5334989,704.1075529,1,1077.961084,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
49_50,108.49876,208.2003233,278.5778974,201.6623474,470.5454772,28.00865938,453.348873,688.4405681,1,1158.986045,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
49_51,125.5218566,240.8662655,322.2858482,165.2896502,385.6758504,22.95689588,524.4778119,728.4417639,1,1114.117614,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
49_52,120.5519616,231.32944,309.525307,176.5432414,411.9342299,24.51989466,503.7117101,717.3979884,1,1129.332218,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
49_53,121.6822883,233.4984453,312.4274972,200.5648473,467.9846436,27.85622881,508.4346428,746.4907898,1,1214.475433,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
49_54,127.2134596,244.1123146,326.6291533,213.3211266,497.7492953,29.62793427,531.5459695,784.0625945,1,1281.81189,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
49_55,135.7622717,260.5167917,348.5788058,212.4875746,495.8043407,29.51216316,567.2661408,821.5831721,1,1317.387513,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
49_56,131.0381352,251.4515569,336.4492663,201.7302298,470.7038695,28.01808749,547.5269112,789.631053,1,1260.334922,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
49_57,122.1317998,234.3610213,313.5816482,211.0412598,492.4296061,29.31128611,510.3128717,758.9839293,1,1251.413535,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
49_58,138.1239769,265.0487126,354.6426437,197.1458627,460.0070129,27.38136984,577.1342391,816.837219,1,1276.844232,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
49_59,138.4352386,265.6459986,355.4418291,185.8007781,433.5351488,25.80566365,578.4348082,806.8886058,1,1240.423755,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
49_60,128.6364905,246.8429954,330.2828812,202.6451508,472.8386851,28.14515986,537.4919309,779.7710274,1,1252.609713,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
49_61,127.6780122,245.0037532,327.8219233,206.6655057,482.2195132,28.70354248,533.4870457,779.4911822,1,1261.710695,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
49_62,130.7644774,250.9264297,335.7466313,200.6014757,468.0701099,27.86131609,546.3834652,787.2745367,1,1255.344647,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
49_63,127.1817486,244.0514636,326.547733,189.4516212,442.0537827,26.31272519,531.4134686,760.0508178,1,1202.104601,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
49_64,180,402.8064996,538.9664432,257.446307,600.7080496,35.75643156,877.0969696,1199.21925,1,1799.927299,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
49_65,180,381.6736656,510.690116,278.1456269,649.0064627,38.6313371,831.0809677,1170.509409,1,1819.515871,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
49_66,180,387.0115612,517.8323707,246.222063,574.5181469,34.19750878,842.7040474,1151.065995,1,1725.584142,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
49_67,180,392.3145973,524.9279824,254.5942093,594.0531549,35.36030688,854.2512219,1171.836789,1,1765.889944,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
49_68,180,384.2459254,514.131872,187.1893791,436.7752178,25.9985249,836.6819727,1085.567176,1,1522.342394,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
49_69,180,375.8561094,502.9060619,285.4252652,665.9922854,39.64239798,818.4134439,1164.187436,1,1830.179722,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
49_70,180,368.4872168,493.0462761,200.7278023,468.364872,27.87886145,802.3679398,1062.261295,1,1530.626167,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
49_71,180,363.4422136,486.2959196,209.4888023,488.8072053,29.09566701,791.3826228,1059.226935,1,1548.034141,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
49_72,180,367.5243282,491.757904,224.5281895,523.8991088,31.18447079,800.2712837,1083.810422,1,1607.70953,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
49_73,180,349.5684014,467.7323681,219.0138034,511.0322079,30.41858383,761.1728853,1036.314573,1,1547.346781,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
49_74,180,351.6343406,470.4966529,196.1657867,457.7201689,27.24524817,765.6713951,1018.29678,1,1476.016949,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
49_75,108.3021348,207.8230156,278.073049,180.8023035,421.8720414,25.11143106,452.5272987,666.6983681,1,1088.570409,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
49_79,96.92433765,185.9899453,248.859786,169.980571,396.6213323,23.60841266,404.986557,604.8303023,1,1001.451635,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
49_80,103.9038308,199.3830268,266.7801063,174.4586355,407.0701494,24.23036606,434.1495203,640.6217686,1,1047.691918,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
50_104,115.7265661,222.0698973,297.1357781,177.751892,414.7544146,24.6877628,483.549382,696.9575674,1,1111.711982,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
50_105,112.5523338,215.9788028,288.9857221,183.3923231,427.9154205,25.47115601,470.2862383,688.356848,1,1116.272269,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
50_106,101.0042154,193.8188998,259.3351477,218.1621919,509.0451144,30.30030445,422.0338298,671.3162394,1,1180.361354,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
50_107,97.72364312,187.5237477,250.9120568,209.3561308,488.4976385,29.07724041,408.3263577,647.7919353,1,1136.289574,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
50_108,111.4201122,213.8061614,286.0786667,184.3237562,430.0887644,25.60052171,465.5553881,684.2085843,1,1114.297349,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
50_130,177.3433941,340.3075942,455.3411472,192.7428142,449.7332331,26.76983533,741.0078037,988.3915556,1,1438.124789,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
50_131,180,351.4550129,470.2567075,223.2503331,520.9174438,31.00699073,765.2809155,1044.962054,1,1565.879497,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
50_132,141.5080561,271.5424862,363.3314957,125.0075036,291.684175,17.36215329,591.2742025,759.8814855,1,1051.565661,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
50_133,160.1778238,307.3682566,411.2673856,270.7522656,631.7552863,37.60448136,669.2835559,989.3879078,1,1621.143194,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
50_134,109.6764253,210.4601677,281.6016328,191.813222,447.5641846,26.6407253,458.2696045,683.8750225,1,1131.439207,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
50_146,87.72024056,168.3280293,225.2276448,149.5823506,349.0254847,20.77532649,366.5283567,543.1380247,1,892.1635093,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
50_147,180,363.7252998,486.6746969,274.573867,640.6723562,38.13525934,791.999033,1124.973864,1,1765.64622,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
50_148,180,370.6394359,495.9260058,217.4923505,507.4821511,30.20727093,807.054321,1084.057792,1,1591.539943,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
50_149,180,373.2786604,499.4573625,303.322169,707.7517276,42.12807906,812.8011394,1176.058192,1,1883.809919,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
50_150,180,371.4481669,497.0081107,339.8209936,792.9156516,47.19736026,808.8153043,1208.277271,1,2001.192923,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
50_151,180,348.2287395,465.9398627,245.8926527,573.7495229,34.15175735,758.2558186,1060.061255,1,1633.810778,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
50_152,180,412.0046181,551.2737848,271.3086528,633.0535231,37.68175736,897.1255487,1234.587056,1,1867.640579,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
