Location, TSUM1, TSUM2, TSUM3, TSUM4, TSUM5, TSUM6,BeginSensitivePhaseHeatStress,EndSensitivePhaseHeatStress,HeatSumIrrigationStart,HeatSumIrrigationEnd
89_96,180,357.4168746,478.2338463,208.8977881,487.4281723,29.01358171,778.2626593,1044.548509,1,1531.976681
89_97,180,358.6485957,479.8819238,208.4999842,486.499963,28.95833116,780.9446887,1047.030504,1,1533.530467
89_98,177.7346879,341.0584554,456.3458206,166.1849693,387.7649283,23.08124575,742.6427775,963.5892452,1,1351.354174
89_99,180,383.7524564,513.4715966,189.4046271,441.9441299,26.30619823,835.6074613,1086.62868,1,1528.57281
90_100,180,411.6439034,550.7911384,211.2966547,493.0255275,29.34675762,896.3401053,1173.731697,1,1666.757224
90_101,180,409.6258805,548.0909669,230.689599,538.2757309,32.04022211,891.9459314,1188.406446,1,1726.682177
90_102,180,397.5389127,531.9182635,226.6993056,528.9650464,31.48601469,865.6269846,1156.156482,1,1685.121528
90_103,180,455.3858667,609.3191174,227.5584758,530.9697768,31.60534389,991.58669,1292.26346,1,1823.233237
90_104,180,452.3768139,605.29292,182.2082986,425.1526967,25.30670816,985.0345835,1239.878032,1,1665.030729
90_105,180,347.5216283,464.993728,173.3557267,404.4966957,24.07718429,756.7161089,985.871083,1,1390.367779
90_106,180,389.3404358,520.9484704,185.6501529,433.18369,25.78474348,847.7750897,1095.939059,1,1529.122749
90_107,154.8980425,297.2367844,397.7111904,133.4691258,311.4279602,18.5373786,647.222632,828.4171006,1,1139.845061
90_108,166.8032998,320.0820079,428.278743,161.5335277,376.9115646,22.4352122,696.9673018,909.8942787,1,1286.805843
90_109,180,360.8546174,482.833643,184.0729448,429.5035377,25.56568679,785.7482233,1027.761205,1,1457.264743
90_110,180,353.5249569,473.0263508,174.7773237,407.8137553,24.27462831,769.7881455,1001.328631,1,1409.142387
90_111,179.7215999,344.8711783,461.4473513,168.4946786,393.1542501,23.40203872,750.9448475,974.8132083,1,1367.967458
90_112,175.2804141,336.3489029,450.0443067,191.0533786,445.7912166,26.53519149,732.3878928,977.4465882,1,1423.237805
90_113,180,349.5284927,467.6789692,153.2700436,357.6301017,21.28750607,761.0859856,970.4775055,1,1328.107607
90_114,180,357.9821865,478.9902495,153.680313,358.5873971,21.34448794,779.493606,990.652749,1,1349.240146
90_115,180,377.3670346,504.9277224,142.5335805,332.5783543,19.79633063,821.7034303,1024.828337,1,1357.406692
90_116,180,357.605211,478.4858457,162.5075442,379.1842696,22.57049226,778.6727553,998.5986009,1,1377.782871
90_117,180,354.6721277,474.5612977,220.0771445,513.5133371,30.5662701,772.2860697,1049.31057,1,1562.823907
90_118,180,364.009066,487.0543841,168.0403,392.0940332,23.33893057,792.616924,1019.10375,1,1411.197783
90_119,180,374.3740386,500.9230094,190.1236026,443.6217394,26.40605594,815.1862868,1065.420651,1,1509.04239
90_120,180,394.3401193,527.6381879,178.1976168,415.794439,24.74966901,858.6617247,1100.175924,1,1515.970363
90_121,180,393.2370178,526.1622069,182.1303577,424.9708346,25.29588304,856.2597598,1101.529582,1,1526.500417
90_122,180,385.803079,516.2153875,208.4450358,486.3717501,28.95069944,840.07262,1110.463502,1,1596.835252
90_123,180,408.4876568,546.5679916,261.3723656,609.868853,36.30171748,889.4674894,1216.428014,1,1826.296867
90_124,180,353.1910772,472.5796104,210.7643382,491.7834558,29.27282478,769.0611343,1036.535026,1,1528.318482
90_125,180,413.7579421,553.6197817,202.5854383,472.6993559,28.13686645,900.94335,1169.963162,1,1642.662518
90_126,180,417.9744271,559.2615574,236.9729238,552.9368221,32.91290611,910.1245976,1214.208908,1,1767.14573
90_127,180,440.6137068,589.5535514,223.9590229,522.5710534,31.10541988,959.4208321,1254.126281,1,1776.697335
90_128,180,483.7411821,647.2593282,203.4562407,474.7312283,28.25781124,1053.329391,1334.456751,1,1809.187979
90_129,180,353.2033321,472.5960078,172.2013375,401.8031207,23.91685245,769.087819,998.0006774,1,1399.803798
90_130,180,437.1133084,584.8699197,232.8544584,543.3270694,32.34089702,951.7988377,1254.837686,1,1798.164756
90_131,180,438.1086499,586.2017147,263.2789163,614.3174712,36.56651618,953.9661588,1287.589281,1,1901.906752
90_132,180,429.5177629,574.7068659,205.0944532,478.553724,28.48534074,935.2598049,1209.319082,1,1687.872806
90_133,180,350.9222643,469.5438748,214.9233998,501.4879328,29.85047222,764.1208741,1035.389539,1,1536.877472
90_134,180,348.5099158,466.3160846,184.4185604,430.3099742,25.61368896,758.8680703,999.2445608,1,1429.554535
90_135,168.3329288,323.017242,432.2061689,224.7463458,524.4081401,31.21477028,703.3586706,979.9697566,1,1504.377897
90_136,176.8716903,339.4024328,454.1300158,205.6396617,479.8258773,28.56106415,739.0368468,999.1721104,1,1478.997988
90_137,170.7424296,327.6408786,438.3927249,185.6418658,433.1643535,25.7835925,713.4264766,951.6754694,1,1384.839823
90_138,180,357.8297083,478.7862294,175.6123639,409.7621824,24.39060612,779.1615901,1012.228302,1,1421.990484
90_139,180,366.8237032,490.8204479,198.2288876,462.534071,27.53178997,798.7456973,1055.873039,1,1518.40711
90_140,180,369.8155512,494.8236248,184.2368942,429.8860863,25.58845754,805.260341,1048.87607,1,1478.762156
90_141,180,364.5755882,487.8124068,201.7482501,470.7459168,28.02059031,793.8505062,1054.136245,1,1524.882162
90_142,180,351.5417428,470.3727545,204.2654934,476.6194845,28.37020743,765.4697668,1026.179991,1,1502.799475
90_143,178.9592968,343.4083805,459.4900866,201.3671956,469.8567896,27.96766607,747.7596568,1004.265663,1,1474.122452
90_144,180,350.4537667,468.9170118,196.3367233,458.1190209,27.26898937,763.100737,1015.707502,1,1473.826523
90_145,180,432.385717,578.5442693,212.5695934,495.9957178,29.52355466,941.504674,1223.49958,1,1719.495298
90_146,180,416.0046351,556.6259202,243.348365,567.8128515,33.79838405,905.8354449,1215.97892,1,1783.791772
90_147,180,358.5757761,479.7844892,180.4718628,421.1010131,25.06553652,780.7861266,1018.832128,1,1439.933141
90_148,179.8266387,345.0727393,461.7170456,202.3437625,472.1354457,28.10330037,751.3837394,1009.133547,1,1481.268993
90_149,180,429.9802522,575.3256896,231.2386305,539.5568045,32.11647649,936.2668591,1236.544572,1,1776.101377
90_150,180,421.2354992,563.6249638,238.4547738,556.3944722,33.11871861,917.2254674,1223.315237,1,1779.709709
90_151,159.0285797,305.1629505,408.3166239,237.6209289,554.448834,33.00290682,664.4815795,951.1005033,1,1505.549337
90_152,160.5272479,308.0387731,412.1645556,226.1280256,527.6320596,31.40667025,670.743582,946.3313543,1,1473.963414
90_153,157.9803047,303.1513956,405.6251069,196.9281443,459.4990034,27.35113118,660.1014897,905.7046468,1,1365.20365
90_154,124.1820279,238.2952429,318.8457476,166.3668042,388.1892096,23.10650059,518.8795008,723.5077946,1,1111.697004
90_155,112.9464013,216.7349864,289.997517,154.1870704,359.7698309,21.41487091,471.9328014,660.9195739,1,1020.689405
90_156,103.9400538,199.4525357,266.8731112,173.9652968,405.9190259,24.1618468,434.3008736,640.2909438,1,1046.20997
90_157,125.406314,240.6445487,321.9891848,242.4989414,565.8308632,33.68040855,523.9950313,805.1326749,1,1370.963538
90_158,149.9001791,287.6462898,384.8788385,224.8074128,524.5506298,31.2232518,626.3396677,897.3325411,1,1421.883171
90_159,180,376.2509112,503.4343178,207.5641102,484.3162571,28.82834866,819.2731108,1087.249339,1,1571.565596
90_160,180,383.1228224,512.6291286,216.3333409,504.7777953,30.04629737,834.2364556,1112.085292,1,1616.863087
90_161,180,376.9965418,504.4319926,237.6296042,554.4690763,33.00411172,820.8966953,1119.058139,1,1673.527215
90_162,180,391.1651657,523.3900105,219.7205771,512.6813465,30.51674685,851.748375,1134.275753,1,1646.9571
90_163,180,385.6590924,516.0227293,232.3524237,542.1556552,32.27116998,839.7590942,1134.034245,1,1676.189901
90_164,180,387.9471851,519.0842618,247.0395314,576.4255731,34.31104605,844.7413355,1154.070978,1,1730.496551
90_69,180,383.9626299,513.7528146,183.9740715,429.2728335,25.5519544,836.0651067,1081.689516,1,1510.962349
90_70,180,388.8412593,520.2805582,148.8186167,347.243439,20.66925234,846.6881505,1057.940434,1,1405.183873
90_71,180,393.7985065,526.9134947,121.1397851,282.6594985,16.82497017,857.4823818,1041.851786,1,1324.511285
90_72,180,400.0828833,535.3221679,165.0652464,385.1522416,22.92572869,871.1663911,1100.470298,1,1485.622539
90_73,180,399.2904902,534.2619235,165.6045402,386.4105937,23.0006306,869.4409828,1099.156954,1,1485.567548
90_74,180,398.885145,533.7195603,214.4368574,500.3526672,29.78289688,868.5583581,1147.041563,1,1647.39423
90_75,180,419.2687098,560.9933441,158.6406282,370.1614658,22.0334206,912.9428526,1138.902682,1,1509.064148
90_76,180,402.2525364,538.2252248,172.2438399,401.902293,23.92275556,875.8907342,1112.721601,1,1514.623894
90_77,180,374.9083522,501.6379361,168.0026019,392.006071,23.33369473,816.3497359,1044.54889,1,1436.554961
90_78,180,700.2328157,936.9312324,74.56766988,173.9912297,10.35662082,1524.7323,1711.731718,1,1885.722948
90_79,180,424.3994004,567.8583528,214.4226582,500.3195357,29.78092477,924.1147509,1206.680411,1,1706.999947
90_80,180,397.7867064,532.2498184,216.4726225,505.1027858,30.06564204,866.1665466,1146.509147,1,1651.611933
90_81,180,410.6737094,549.4929915,236.9372723,552.8536354,32.90795452,894.2275419,1197.103973,1,1749.957609
90_82,180,378.9160115,507.0002972,210.8075042,491.8841764,29.27882005,825.076273,1096.723813,1,1588.607989
90_83,180,380.9899529,509.7752891,212.7515444,496.4202702,29.54882564,829.5922074,1103.516786,1,1599.937057
90_84,180,371.3641238,496.8956586,77.29426125,180.3532762,10.73531407,808.6323033,945.5540436,1,1125.90732
90_85,180,394.3330122,527.6286783,216.7064297,505.6483359,30.09811526,858.646249,1138.66812,1,1644.316456
90_86,180,387.0216495,517.8458691,216.9018284,506.1042661,30.12525396,842.7260143,1121.769347,1,1627.873613
90_87,180,386.7137973,517.4339542,99.20756811,231.4843255,13.77882891,842.055677,1003.35532,1,1234.839645
90_88,180,430.6754269,576.2558529,202.2856777,471.9999146,28.09523304,937.7805775,1209.216958,1,1681.216872
90_89,180,389.2298991,520.8005693,204.4172666,476.9736221,28.39128705,847.5344001,1114.447735,1,1591.421357
90_90,180,408.2535529,546.254754,217.6358739,507.8170391,30.22720474,888.9577364,1172.144181,1,1679.96122
90_91,180,437.6900713,585.6416448,205.2599717,478.9399338,28.50832942,953.0547187,1228.591688,1,1707.531622
90_92,180,367.9932186,492.3852925,198.8905561,464.0779642,27.62368837,801.292276,1059.269067,1,1523.347031
90_93,180,379.3533305,507.5854422,252.6084056,589.4196131,35.08450081,826.0285196,1139.547178,1,1728.966791
90_94,180,368.1843959,492.6410932,233.3083006,544.3860346,32.40393066,801.7085579,1094.13379,1,1638.519824
90_95,180,370.5061102,495.7476123,203.5381067,474.9222489,28.26918151,806.7640091,1069.791829,1,1544.714078
90_96,175.3889532,336.5571807,450.3229883,172.3243027,402.0900395,23.93393094,732.8414103,959.2044716,1,1361.294511
90_97,172.5131675,331.038781,442.9392141,197.1372561,459.9869308,27.38017448,720.8252894,971.1152512,1,1431.102182
90_98,180,347.5753282,465.06558,199.5956394,465.7231585,27.7216166,756.8330386,1012.236548,1,1477.959706
90_99,180,364.1046341,487.1822569,187.6713269,437.8997628,26.06546209,792.8250201,1038.958218,1,1476.857981
91_100,180,423.4397646,566.574333,200.7122813,468.3286563,27.87670576,922.0251777,1190.726379,1,1659.055035
91_101,180,385.5695796,515.9029587,281.8374683,657.6207594,39.14409286,839.5641833,1183.310007,1,1840.930766
91_102,180,414.2505372,554.2788878,208.6653218,486.8857507,28.98129471,902.0159585,1177.194747,1,1664.080498
91_103,180,411.331389,550.3729853,238.9741664,557.6063881,33.19085647,895.659616,1200.678541,1,1758.284929
91_104,180,465.805916,623.261437,297.3510138,693.8190321,41.29875195,1014.275981,1386.418367,1,2080.237399
91_105,180,382.6467676,511.9921538,156.6069042,365.4161096,21.75095893,833.199863,1051.245826,1,1416.661935
91_106,180,348.6858953,466.5515501,201.3887749,469.9071413,27.9706632,759.2512594,1016.62622,1,1486.533362
91_107,180,373.3272569,499.522386,200.6161959,468.104457,27.86336056,812.9069566,1073.465839,1,1541.570296
91_108,177.5319762,340.669468,455.8253446,179.6322373,419.141887,24.94892187,741.7957712,976.1270499,1,1395.268937
91_109,167.4914572,321.4025261,430.0456336,155.1609147,362.0421342,21.55012705,699.8426837,906.6090744,1,1268.651209
91_110,180,352.9011186,472.1916376,184.8890489,431.4077807,25.67903459,768.4297597,1009.981805,1,1441.389586
91_111,180,362.9196857,485.5967625,182.6076288,426.0844672,25.36217069,790.2448367,1031.124077,1,1457.208544
91_112,180,363.3071346,486.1151801,187.4684541,437.4263929,26.03728531,791.0884931,1036.890769,1,1474.317162
91_113,180,357.2555512,478.017991,198.7367452,463.7190722,27.60232575,777.9113833,1034.010287,1,1497.72936
91_114,180,358.7044947,479.9567183,175.5595856,409.639033,24.3832758,781.0664067,1014.220799,1,1423.859832
91_115,180,356.0644512,476.4242658,180.3219401,420.7511936,25.04471393,775.3178051,1012.810657,1,1433.561851
91_116,180,348.8524281,466.7743756,189.9093714,443.1218665,26.3763016,759.6138786,1005.536175,1,1448.658042
91_117,180,351.8446595,470.7780655,196.6730575,458.9038008,27.31570245,766.1293571,1019.295782,1,1478.199583
91_118,180,373.2411481,499.40717,164.7822122,384.4918285,22.88641838,812.7194576,1037.43053,1,1421.922359
91_119,180,390.0555812,521.9053552,194.3913237,453.5797552,26.99879498,849.3322938,1106.35226,1,1559.932015
91_120,180,373.2179821,499.3761733,198.6085361,463.4199176,27.58451893,812.6690147,1071.202692,1,1534.622609
91_121,176.7010052,339.074902,453.6917703,165.2767276,385.6456976,22.95510107,738.3236599,958.0433999,1,1343.689097
91_122,141.3549388,271.2486665,362.9383566,185.1253209,431.959082,25.71185015,590.6344203,819.312344,1,1251.271426
91_123,149.540972,286.9570004,383.9565499,188.162896,439.0467573,26.13373558,624.8387644,859.0764464,1,1298.123204
91_124,124.800316,239.4816876,320.433244,177.8566195,414.9987787,24.70230828,521.4629424,737.7715511,1,1152.77033
91_125,119.1157412,228.5734494,305.837714,169.9719699,396.6012631,23.60721807,497.7106376,704.3831332,1,1100.984396
91_126,180,439.3266576,587.8314434,205.0414327,478.4300095,28.47797678,956.6183278,1232.199534,1,1710.629543
91_127,180,353.5353248,473.0402234,212.1569575,495.0329008,29.46624412,769.8107213,1038.732506,1,1533.765407
91_128,179.2535223,343.9729754,460.2455305,181.2506457,422.9181732,25.17370081,748.9890422,985.4691515,1,1408.387325
91_129,180,349.2482231,467.3039605,200.8140255,468.5660595,27.8908369,760.4757083,1017.366209,1,1485.932269
91_130,180,438.1928724,586.3144067,251.3113089,586.393054,34.90434848,954.1495503,1275.818588,1,1862.211642
91_131,180,471.6385736,631.0656972,255.1480715,595.3455002,35.43723219,1026.976387,1357.852342,1,1953.197843
91_132,180,416.3058382,557.0289384,245.6088937,573.0874185,34.11234637,906.491304,1218.94367,1,1792.031089
91_133,180,412.8712987,552.4334279,213.3734894,497.8714752,29.63520689,899.0127152,1178.678216,1,1676.549691
91_134,180,395.2746188,528.8885745,222.8973917,520.0939139,30.9579711,860.6965643,1147.060585,1,1667.154499
91_135,180,403.4167744,539.783008,208.6359974,486.8173272,28.97722189,878.4258215,1151.83578,1,1638.653107
91_136,180,393.0263355,525.8803081,211.0707621,492.4984448,29.31538364,855.8010066,1129.977406,1,1622.47585
91_137,180,412.4861415,551.9180767,224.4592016,523.7381369,31.17488913,898.1740491,1188.86342,1,1712.601557
91_138,172.1210428,330.2863255,441.9324074,185.6642849,433.2166647,25.78670625,719.1868441,957.8830178,1,1391.099682
91_139,171.4960963,329.0871039,440.3278151,119.1986257,278.1301265,16.55536469,716.5755812,888.6135447,1,1166.743671
91_140,180,419.7246098,561.6033511,213.2058857,497.4803998,29.61192859,913.9355587,1194.533847,1,1692.014246
91_141,180,469.3336866,627.9816933,246.357039,574.8330908,34.21625544,1021.957577,1343.672419,1,1918.50551
91_142,180,351.2656672,470.0033576,202.0730047,471.5036776,28.06569512,764.8686219,1023.342029,1,1494.845707
91_143,180,368.3501229,492.8628405,207.1280104,483.2986909,28.76777924,802.0694226,1068.340974,1,1551.639665
91_144,180,436.7356623,584.3646186,223.9703477,522.597478,31.10699277,950.9765266,1245.070629,1,1767.668107
91_145,180,440.0052053,588.7393593,227.834299,531.6133644,31.64365267,958.0958415,1256.578864,1,1788.192228
91_146,180,418.5738586,560.0636136,232.7872377,543.1702212,32.33156082,911.4298385,1211.42471,1,1754.594931
91_147,180,424.7434665,568.3187228,239.9920431,559.9814339,33.33222824,924.8639425,1233.054232,1,1793.035666
91_148,180,411.0458007,549.9908601,352.5155175,822.5362073,48.96048858,895.0377576,1313.552178,1,2136.088386
91_149,180,424.9362581,568.5766834,562.8374521,1313.287388,78.17186841,925.2837395,1556.350394,1,2869.637782
91_150,173.8574087,333.6182708,446.3906441,227.7292278,531.3681982,31.62905945,726.4420376,1007.738143,1,1539.106341
91_151,138.7603244,266.2698117,356.2765087,271.4635685,633.414993,37.70327343,579.7931394,894.0098889,1,1527.424882
91_152,147.5763963,283.1871389,378.912369,214.6969308,500.9595051,29.81901819,616.6300237,876.7964388,1,1377.755944
91_153,140.3876583,269.3925337,360.4547986,203.5364117,474.9182938,28.26894609,586.5927565,833.383744,1,1308.302038
91_154,100.569041,192.9838355,258.217808,196.5527885,458.6231732,27.29899843,420.2155066,647.7544321,1,1106.377605
91_155,99.07163989,190.1104442,254.3731296,165.2877228,385.6713531,22.95662818,413.9587982,609.7712965,1,995.4426496
91_156,112.846239,216.5427831,289.7403436,212.3643137,495.5167319,29.49504359,471.5142855,718.6474405,1,1214.164172
91_157,160.4780441,307.9443551,412.0382217,245.3178509,572.4083188,34.07192377,670.5379902,965.3004277,1,1537.708746
91_158,160.0153009,307.0563883,410.8500971,214.5822123,500.6918287,29.80308507,668.6044737,932.4886977,1,1433.180526
91_159,180,353.7649059,473.3474093,213.492649,498.1495142,29.65175683,770.310626,1040.604964,1,1538.754478
91_160,180,400.317332,535.6358668,199.0436957,464.4352899,27.64495776,871.6768948,1134.996895,1,1599.432184
91_161,180,386.7326189,517.459138,252.9886729,590.3069034,35.13731571,842.0966604,1157.18043,1,1747.487333
91_162,180,407.9240393,545.8138555,262.0622607,611.4786083,36.39753624,888.2402321,1215.800156,1,1827.278764
91_163,180,406.1955343,543.501067,251.518864,586.8773491,34.93317558,884.4764732,1201.215465,1,1788.092814
91_164,180,357.1004176,477.810418,219.8479419,512.978531,30.5344364,777.5735854,1054.758777,1,1567.737309
91_68,180,406.4391433,543.8270228,155.6460353,363.1740822,21.61750491,885.0069233,1105.912201,1,1469.086284
91_69,180,378.3909587,506.2977616,172.5489954,402.6143225,23.96513826,823.9329889,1057.237716,1,1459.852038
91_70,180,345.9507431,462.8918395,146.9268187,342.8292435,20.40650261,753.2955619,955.7694013,1,1298.598645
91_71,180,393.1028169,525.9826423,146.7180369,342.342086,20.37750514,855.9675421,1065.803496,1,1408.145582
91_72,180,384.0920286,513.9259538,172.2012461,401.8029076,23.91683976,836.3468679,1070.219229,1,1472.022136
91_73,180,397.5065427,531.8749515,487.0993618,1136.565177,67.65268919,865.5564999,1416.480856,1,2553.046033
91_74,180,444.0639967,594.1701365,177.0022915,413.0053469,24.58365162,966.9337168,1215.236425,1,1628.241772
91_75,180,409.6404339,548.1104398,189.7525965,442.7560585,26.35452732,891.9776209,1147.50347,1,1590.259529
91_76,180,392.9711414,525.8064568,201.9026686,471.1062268,28.04203733,855.6808233,1120.680267,1,1591.786494
91_77,180,379.989122,508.4361491,241.0261982,562.3944623,33.47586088,827.4129332,1129.451469,1,1691.845932
91_78,180,400.6246304,536.0470407,220.6529119,514.8567944,30.64623779,872.3460261,1157.324583,1,1672.181377
91_79,180,417.9772625,559.2653512,254.0323176,592.7420742,35.28226636,910.1307715,1231.274931,1,1824.017005
91_80,180,420.5448541,562.7008612,245.6575652,573.2009854,34.11910631,915.721612,1228.903281,1,1802.104266
91_81,180,427.3028209,571.7432112,193.1043342,450.5767798,26.82004644,930.4368468,1192.150366,1,1642.727146
91_82,180,392.7673043,525.5337171,196.2843206,457.9967481,27.26171122,855.2369754,1114.585342,1,1572.58209
91_83,179.2780448,344.020032,460.3084936,219.1973328,511.4604431,30.44407402,749.0915064,1023.525858,1,1534.986301
91_84,180,394.4799661,527.8253068,190.2627817,443.9464906,26.42538637,858.9662361,1112.568055,1,1556.514545
91_85,180,410.7272529,549.5646342,196.8192762,459.2449778,27.33601061,894.3441311,1157.111163,1,1616.356141
91_86,180,392.7936749,525.5690017,204.0739472,476.1725434,28.3436038,855.2943964,1122.436624,1,1598.609167
91_87,180,396.9206764,531.091046,222.8731368,520.037319,30.95460235,864.2807969,1150.884859,1,1670.922178
91_88,180,364.5237745,487.7430786,285.1748468,665.4079758,39.60761765,793.7376837,1137.4417,1,1802.849676
91_89,180,395.6339328,529.3693467,205.1552431,478.6955672,28.49378379,861.4789578,1130.158523,1,1608.85409
91_90,180,398.1855548,532.7834888,166.5778828,388.6817266,23.13581708,867.035025,1097.546926,1,1486.228653
91_91,180,385.3660442,515.6306225,184.2401243,429.8936233,25.58890617,839.120992,1085.236791,1,1515.130414
91_92,180,374.0450935,500.4828717,246.8167915,575.9058467,34.28010995,814.4700206,1121.344757,1,1697.250603
91_93,180,385.0831166,515.2520575,206.0560807,480.7975215,28.61890012,838.5049272,1106.391255,1,1587.188776
91_94,180,388.9230015,520.3899316,184.479116,430.4512705,25.62209946,846.8661413,1093.792049,1,1524.24332
91_95,180,397.2157719,531.485892,157.9563538,368.5648255,21.93838249,864.9233569,1086.658018,1,1455.222843
91_96,180,358.2747407,479.3816954,211.2017494,492.8040819,29.33357633,780.1306327,1048.858186,1,1541.662267
91_97,180,361.5583469,483.775253,207.4438171,484.0355731,28.81164128,787.2805695,1052.777417,1,1536.81299
91_98,178.9327623,343.3574629,459.4219575,141.5202523,330.2139221,19.65559062,747.6487855,944.2996727,1,1274.513595
91_99,180,372.8196152,498.8431471,207.8854694,485.0660951,28.87298188,811.8015847,1079.548232,1,1564.614327
92_100,180,378.4920023,506.4329608,213.7113593,498.6598384,29.68213326,824.1530078,1098.636322,1,1597.296161
92_101,180,355.9134644,476.2222411,253.1150105,590.601691,35.15486259,774.9890365,1085.250716,1,1675.852407
92_102,180,383.5127027,513.1507994,243.8238215,568.92225,33.86441967,835.0854062,1140.487324,1,1709.409574
92_103,180,411.9962416,551.2625768,238.3742059,556.2064803,33.10752862,897.1073091,1201.633024,1,1757.839505
92_104,180,446.5800686,597.5367115,224.8244605,524.5904078,31.22561954,972.4123747,1268.941241,1,1793.531648
92_105,180,390.4709038,522.4610684,211.8240495,494.2561155,29.4200069,850.236644,1124.756022,1,1619.012137
92_106,180,384.4734591,514.4363186,188.6671941,440.2234528,26.20377697,837.1774195,1087.576972,1,1527.800425
92_107,180,366.0689891,489.8106192,250.18673,583.7690366,34.74815697,797.102334,1106.066338,1,1689.835375
92_108,180,385.6595241,516.0233069,185.7331443,433.3773367,25.79627007,839.7600341,1087.415975,1,1520.793312
92_109,180,347.8550438,465.4398474,176.6147246,412.1010241,24.52982288,757.4421095,989.9096158,1,1402.01064
92_110,175.4117442,336.6009147,450.3815057,164.6518799,384.1877197,22.86831667,732.9366397,951.6343003,1,1335.82202
92_111,180,360.7017463,482.6290972,174.4940341,407.1527463,24.23528254,785.4153519,1017.824878,1,1424.977624
92_112,176.2301028,338.1712786,452.4826967,183.2086823,427.4869254,25.44565034,736.3560517,973.8626577,1,1401.349583
92_113,180,378.11293,505.9257514,172.9670102,403.5896904,24.02319588,823.3275912,1057.005692,1,1460.595382
92_114,180,364.8796594,488.2192626,198.2890584,462.6744696,27.54014702,794.5126105,1051.38798,1,1514.06245
92_115,180,361.6696408,483.9241673,186.2792318,434.6515407,25.87211554,787.522908,1031.87304,1,1466.524581
92_116,180,353.5726253,473.0901324,166.4680498,388.4254494,23.12056249,769.8919418,993.1308075,1,1381.556257
92_117,180,367.1395509,491.243061,194.8890012,454.7410028,27.06791686,799.4334446,1053.271613,1,1508.012616
92_118,180,352.5468411,471.7176043,195.6846719,456.5975676,27.17842667,767.6583329,1019.949117,1,1476.546685
92_119,173.7257575,333.3656429,446.0526208,201.5255138,470.2261988,27.98965471,725.8919491,980.9437774,1,1451.169976
92_120,157.6581458,302.5331989,404.7979422,212.6463924,496.1749155,29.53422119,658.7553881,919.9775335,1,1416.152449
92_121,139.2686197,267.2451893,357.5815914,138.4111365,322.9593183,19.22376897,581.9169897,763.2379171,1,1086.197235
92_122,149.7060793,287.273828,384.380474,192.1844239,448.4303223,26.69228112,625.5286451,863.8387259,1,1312.269048
92_123,157.7766941,302.7606835,405.102323,190.8609301,445.3421702,26.50846254,659.2507277,898.7239365,1,1344.066107
92_124,129.5196257,248.5376603,332.5503906,202.1117163,471.5940046,28.07107173,541.182004,783.1997672,1,1254.793772
92_125,164.3820619,315.4358486,422.062051,165.9975255,387.3275594,23.05521189,686.8504535,903.4954251,1,1290.822985
92_126,180,453.850191,607.2643401,147.873072,345.0371678,20.53792668,988.2428103,1208.987603,1,1554.024771
92_127,180,395.5626625,529.2739851,216.2088565,504.4873318,30.02900787,861.3237695,1141.045504,1,1645.532836
92_128,168.8334566,323.9777141,433.4913076,191.5925899,447.0493763,26.61008195,705.4500648,949.0616116,1,1396.110988
92_129,174.7201234,335.2737504,448.6057224,123.4653373,288.0857869,17.14796352,730.0467861,907.3448101,1,1195.430597
92_130,180,417.1002053,558.0918241,238.5403543,556.5941601,33.1306048,908.2210105,1213.732384,1,1770.326544
92_131,180,409.8816314,548.4331688,231.6300436,540.4701016,32.17083941,892.5028199,1189.944844,1,1730.414945
92_132,180,388.0809636,519.2632612,208.9209618,487.4822441,29.01680027,845.0326335,1116.265187,1,1603.747431
92_133,180,397.7792553,532.2398486,215.4220814,502.6515233,29.91973356,866.1503221,1145.441185,1,1648.092709
92_134,180,456.4173022,610.6992072,226.6987835,528.9638282,31.48594218,993.8326046,1293.815293,1,1822.779121
92_135,180,407.8419267,545.7039864,203.9781339,475.9489791,28.3302964,888.0614347,1157.524047,1,1633.473026
92_136,180,361.604224,483.8366377,223.2843066,520.9967152,31.01170927,787.3804651,1068.725168,1,1589.721883
92_137,171.1371306,328.3982778,439.4061464,165.9974843,387.3274633,23.05520617,715.0756867,933.8019085,1,1321.129372
92_138,180,424.4727743,567.956529,201.7287049,470.7003114,28.0178757,924.2745198,1194.158008,1,1664.85832
92_139,180,398.642219,533.3945184,205.0243697,478.3901959,28.47560693,868.0293951,1137.061107,1,1615.451303
92_140,180,403.4262974,539.7957501,263.2678867,614.2917356,36.5649843,878.4465575,1206.489934,1,1820.78167
92_141,180,429.7786238,575.0559051,233.3828821,544.5600582,32.41428921,935.8278202,1238.217411,1,1782.777469
92_142,180,421.4562748,563.9203677,236.7762738,552.4779722,32.88559361,917.7061984,1222.152916,1,1774.630889
92_143,180,436.908077,584.5953144,319.8597959,746.3395237,44.42497169,951.3519537,1341.363187,1,2087.702711
92_144,180,406.4851729,543.8886117,220.7964955,515.1918228,30.66617995,885.1071512,1171.17028,1,1686.362103
92_145,180,419.5301087,561.3431032,249.8428025,582.966539,34.70038926,913.5120395,1230.716014,1,1813.682553
92_146,180,439.9457616,588.6598218,224.7790493,524.4844484,31.21931243,957.9664048,1253.384633,1,1777.869081
92_147,180,439.8339824,588.5102581,232.2768402,541.9792937,32.26067227,957.7230095,1260.621081,1,1802.600374
92_148,180,413.3357682,553.0549011,297.1950458,693.4551068,41.27708973,900.0240811,1263.585715,1,1957.040822
