Location, TSUM1, TSUM2, TSUM3, TSUM4, TSUM5, TSUM6, TSUM7,BeginSensitivePhaseHeatStress,EndSensitivePhaseHeatStress,CriticalTemperatureHeatStress,HeatSumIrrigationStart,HeatSumIrrigationEnd
81_103,80.76814231,337.3257704,225.6756916,296.9416993,288.8214817,577.6429633,36.10268521,824.3101574,1148.764643,35,1,1726.407606
81_104,73.25995978,305.9680669,204.6969463,269.3380871,275.1504684,550.3009369,34.39380856,747.6825299,1055.153569,35,1,1605.454506
81_105,89.62953867,374.3351316,250.4354756,329.5203623,311.6212604,623.2425208,38.95265755,914.7485261,1265.91223,35,1,1889.154751
81_107,102.8337756,429.4822389,287.3296671,378.0653511,332.9469982,665.8939965,41.61837478,1049.509415,1427.824255,35,1,2093.718252
81_108,105.4631087,440.4635713,294.6763331,387.7320169,316.0485361,632.0970721,39.50606701,1076.344079,1438.920457,35,1,2071.01753
81_109,50,139.5854938,93.3846614,122.8745544,42.23385875,84.46771751,5.279232344,341.099763,398.0785683,35,1,482.5462858
81_110,93.64181339,391.092279,261.6462432,344.2713723,314.6376331,629.2752662,39.32970414,955.6973298,1311.647528,35,1,1940.922794
81_111,56.89114749,237.6042039,158.9605591,209.1586302,191.4262138,382.8524276,23.92827673,580.6243576,797.149607,35,1,1180.002035
81_112,75.25302899,314.2920619,210.2658162,276.6655474,216.7068435,433.4136871,27.08835544,768.0235598,1017.930269,35,1,1451.343956
81_113,76.40108127,319.0868685,213.4736093,280.8863278,255.8711744,511.7423489,31.98389681,779.7404463,1069.31798,35,1,1581.060329
81_114,58.82914283,245.6981845,164.3755461,216.283613,260.5849849,521.1699698,32.57312311,600.40331,886.9423285,35,1,1408.112298
81_115,68.57315447,286.3937624,191.6014609,252.1071852,236.6732026,473.3464053,29.58415033,699.8495464,966.7756112,35,1,1440.122016
81_116,77.290923,322.8032663,215.9599318,284.1578048,240.7993668,481.5987336,30.09992085,788.8220663,1063.72037,35,1,1545.319103
81_117,82.02039413,342.5557633,229.1746306,301.5455662,338.9573445,677.9146889,42.36966806,837.0904922,1212.233305,35,1,1890.147993
81_118,86.86034779,362.7696874,242.6980305,319.3395135,363.8070529,727.6141057,45.47588161,886.4864898,1288.614284,35,1,2016.22839
81_119,93.74371739,391.5178781,261.930975,344.6460194,411.3661504,822.7323008,51.4207688,956.7373501,1409.461023,35,1,2232.193324
81_120,92.41684224,385.976223,258.2235297,339.7678019,348.6360061,697.2720122,43.57950076,943.1954184,1332.603561,35,1,2029.875573
81_121,92.81514317,387.6397151,259.3364293,341.2321436,318.7327173,637.4654346,39.84158966,947.2604308,1306.941005,35,1,1944.40644
81_122,81.34321175,339.727531,227.2825033,299.0559252,257.0018761,514.0037521,32.12523451,830.1792485,1123.067836,35,1,1637.071588
81_123,85.81555799,358.4061536,239.7787649,315.4983746,230.0322804,460.0645608,28.75403505,875.823488,1143.715573,35,1,1603.780134
81_124,82.79089994,345.7737582,231.3275144,304.3783082,222.6248978,445.2497955,27.82811222,844.9541838,1104.104479,35,1,1549.354274
81_125,83.94997161,350.6145869,234.566097,308.6396011,261.3360582,522.6721164,32.66700728,856.7835329,1155.156343,35,1,1677.82846
81_126,78.6020435,328.2791225,219.6233568,288.9781007,199.4660244,398.9320487,24.93325305,802.2032079,1036.346604,35,1,1435.278653
81_127,76.55926791,319.7475303,213.9156014,281.4678964,277.5081933,555.0163866,34.68852417,781.3548805,1092.639221,35,1,1647.655608
81_131,89.39326509,373.348342,249.7752994,328.6517094,258.1428647,516.2857294,32.26785809,912.3371457,1209.918216,35,1,1726.203945
81_132,88.05800116,367.7716515,246.0444149,323.7426509,266.5320116,533.0640232,33.31650145,898.7095992,1204.090729,35,1,1737.154752
81_133,92.4345915,386.0503523,258.2731232,339.8330565,304.2301095,608.4602189,38.02876368,943.3765652,1288.386641,35,1,1896.84686
81_134,93.28582334,389.605497,260.6515651,342.9625853,259.992544,519.9850881,32.499068,952.0641372,1253.212191,35,1,1773.19728
81_135,91.740164,383.1500962,256.3328111,337.2800142,277.7901517,555.5803035,34.72376897,936.2893198,1254.553073,35,1,1810.133377
81_136,92.68760845,387.1070701,258.9800823,340.7632659,267.3939712,534.7879423,33.42424639,945.9588264,1254.244389,35,1,1789.032332
81_137,99.16702252,414.1681524,277.0843275,364.5846411,288.6702943,577.3405887,36.08378679,1012.086964,1344.507415,35,1,1921.848004
81_138,105.1256501,439.0541853,293.733434,386.4913602,222.9760985,445.952197,27.87201231,1072.900016,1342.255078,35,1,1788.207275
81_142,97.93461585,409.0210422,273.6408383,360.0537343,230.7129039,461.4258078,28.83911299,999.5091666,1273.428519,35,1,1734.854326
81_143,96.00528578,400.9632519,268.2500631,352.960609,268.6138834,537.2277668,33.57673543,979.8186509,1290.787807,35,1,1828.015574
81_144,95.87091988,400.4020767,267.8746289,352.4666167,250.2954685,500.5909369,31.28693356,978.4473283,1271.038791,35,1,1771.629728
81_145,94.15693911,393.2436864,263.085565,346.1652168,285.5326995,571.0653989,35.69158743,960.9546423,1288.027168,35,1,1859.092567
81_146,92.14880239,384.8567625,257.4745948,338.7823613,283.6716365,567.343273,35.45895456,940.4598352,1264.785355,35,1,1832.128628
81_147,91.34984403,381.5199364,255.2422112,335.8450144,277.2358613,554.4717225,34.65448266,932.3057602,1249.843023,35,1,1804.314746
81_148,78.22209856,326.6922936,218.5617459,287.5812443,233.4439765,466.887953,29.18049706,798.3255345,1066.27926,35,1,1533.167213
81_149,90.36912676,377.4239996,252.5019717,332.2394362,251.7857789,503.5715578,31.47322236,922.2966751,1213.951186,35,1,1717.522744
81_150,90.72837594,378.9243932,253.5057562,333.5602052,244.8631173,489.7262346,30.60788966,925.9631299,1210.853472,35,1,1700.579707
81_151,75.87573969,316.8927948,212.0057432,278.954925,222.7005199,445.4010397,27.83756498,774.378872,1030.553983,35,1,1475.955023
81_152,50,90.4294655,60.49858612,79.60340271,47.82452221,95.64904443,5.978065277,220.979046,278.3559765,35,1,374.005021
81_153,83.33707134,348.054827,232.8535816,306.3862913,216.5041044,433.0082088,27.06301305,850.5283449,1103.798804,35,1,1536.807013
81_154,90.67692872,378.7095254,253.3620066,333.371061,260.2302815,520.460563,32.52878519,925.4380657,1225.672875,35,1,1746.133438
81_155,75.25416777,314.296818,210.2689981,276.6697341,262.1530414,524.3060827,32.76913017,768.0351821,1063.388592,35,1,1587.694674
81_156,77.6682425,324.37913,217.0142069,285.5450088,268.642191,537.2843819,33.58027387,792.6729447,1095.580537,35,1,1632.864919
81_157,82.71296526,345.4482663,231.1097558,304.0917837,237.5258883,475.0517766,29.69073604,844.1587917,1118.175694,35,1,1593.227471
81_158,83.79845381,349.9817773,234.1427385,308.0825504,240.7240123,481.4480247,30.09050154,855.2371601,1132.931078,35,1,1614.379103
81_159,92.50659317,386.3510651,258.4743043,340.0977685,249.1743875,498.3487749,31.14679843,944.1114058,1234.097525,35,1,1732.4463
81_160,85.34543588,356.4427024,238.4651884,313.7699844,303.1460836,606.2921672,37.89326045,871.025477,1211.823959,35,1,1818.116126
81_161,92.26825713,385.3556617,257.8083654,339.2215331,318.138702,636.2774041,39.76733775,941.6789763,1300.524262,35,1,1936.801666
81_162,103.5598141,432.514517,289.3583039,380.73461,272.3351305,544.6702611,34.04189132,1056.919278,1374.942561,35,1,1919.612822
81_163,105.2672784,439.6456915,294.1291601,387.0120524,347.0440868,694.0881737,43.38051085,1074.345458,1467.830991,35,1,2161.919164
81_164,102.2076967,426.8674388,285.580329,375.7635905,342.3055315,684.6110629,42.78819143,1043.119727,1430.51689,35,1,2115.127953
81_165,101.785893,425.105788,284.4017598,374.2128415,275.4383246,550.8766493,34.42979058,1038.814848,1359.158714,35,1,1910.035363
81_166,100.7864351,420.9315814,281.6091568,370.5383639,273.566716,547.133432,34.1958395,1028.614498,1346.645818,35,1,1893.77925
81_167,99.19319471,414.2774598,277.1574557,364.6808624,230.880338,461.760676,28.86004225,1012.354074,1286.996116,35,1,1748.756792
81_168,98.83727695,412.7909797,276.1629796,363.3723412,230.5774985,461.154997,28.82218731,1008.72162,1282.903799,35,1,1744.058796
81_75,76.81406374,320.8116776,214.6275309,282.4046457,341.7363183,683.4726367,42.71703979,783.9552967,1159.580173,35,1,1843.052809
81_76,76.79943502,320.7505812,214.5866566,282.3508637,324.102762,648.2055239,40.51284525,783.8059978,1141.790863,35,1,1789.996387
81_77,74.00231096,309.0684748,206.7711629,272.0673193,339.4765369,678.9530737,42.43456711,755.2588787,1127.383494,35,1,1806.336568
81_78,75.04342508,313.4166573,209.6801582,275.8949448,267.4281922,534.8563844,33.42852403,765.8843669,1066.419952,35,1,1601.276337
81_79,72.06537764,300.9789298,201.3591433,264.946241,299.8262262,599.6524523,37.47827827,735.4907652,1067.11054,35,1,1666.762993
81_80,69.93768975,292.0927039,195.414133,257.123859,307.2110559,614.4221118,38.40138199,713.7758328,1051.841752,35,1,1666.263864
81_81,71.36710179,298.0626012,199.4080784,262.3790503,276.0595151,552.1190303,34.50743939,728.364244,1035.909245,35,1,1588.028275
81_82,80.97775341,338.201205,226.2613697,297.7123283,232.8231318,465.6462636,29.10289148,826.4494236,1094.998035,35,1,1560.644298
81_83,78.50838787,327.8879725,219.3616719,288.6337785,202.2162956,404.4325911,25.27703695,801.2473695,1038.099718,35,1,1442.53231
81_84,68.36118302,285.5084699,191.0091878,251.3278784,235.4573484,470.9146967,29.43216855,697.6861907,963.3028845,35,1,1434.217581
81_85,67.78379425,283.0970227,189.3958956,249.2051256,234.1951518,468.3903037,29.27439398,691.7934289,955.8931958,35,1,1424.283499
81_86,66.38434594,277.252268,185.4856724,244.060095,234.9788962,469.9577924,29.37236203,677.510824,941.7769316,35,1,1411.734724
81_87,64.8461316,270.8279611,181.1877206,238.4048953,207.9029337,415.8058675,25.98786672,661.8119894,898.3235106,35,1,1314.129378
81_88,82.55572951,344.7915758,230.6704206,303.513711,208.0154652,416.0309304,26.00193315,842.5540621,1086.991173,35,1,1503.022103
81_89,80.49133519,336.1696936,224.90226,295.924026,251.0371488,502.0742976,31.3796436,821.4850966,1108.033128,35,1,1610.107426
81_90,74.86565377,312.6742007,209.1834443,275.2413738,255.9525513,511.9051027,31.99406892,764.0700538,1053.05157,35,1,1564.956673
81_91,82.20805364,343.3395177,229.6989733,302.2354909,245.0297447,490.0594894,30.62871809,839.005723,1120.303727,35,1,1610.363216
81_92,82.84720678,346.008922,231.4848424,304.5853186,210.7678546,421.5357092,26.34598182,845.5288448,1092.846938,35,1,1514.382647
81_93,95.41972955,398.5176935,266.6139501,350.8078288,242.7379819,485.4759637,30.34224773,973.8425329,1258.677454,35,1,1744.153418
81_94,87.08638731,363.7137348,243.3296115,320.1705412,221.0608344,442.1216688,27.6326043,888.7934226,1148.274722,35,1,1590.396391
81_95,83.82707374,350.1013075,234.2227059,308.1877707,245.9038327,491.8076654,30.73797909,855.5292517,1138.415617,35,1,1630.223282
81_96,78.82119783,329.1944141,220.2356997,289.7838152,245.9901854,491.9803707,30.74877317,804.4398712,1085.204114,35,1,1577.184485
81_97,84.97953774,354.9145395,237.4428259,312.4247707,299.4747936,598.9495872,37.4343492,867.2911637,1204.25693,35,1,1803.206517
81_98,79.15613995,330.59329,221.1715674,291.01522,283.5495757,567.0991515,35.44369697,807.858251,1126.329653,35,1,1693.428805
81_99,84.61730414,353.4016816,236.4307026,311.0930295,238.6338972,477.2677945,29.82923715,863.5942501,1139.559311,35,1,1616.827105
82_100,63.7550758,266.2711986,178.1391823,234.3936607,222.3973357,444.7946713,27.79966696,650.6768023,901.2013772,35,1,1345.996049
82_105,52.50111546,219.2693643,146.6942931,193.0188066,209.1956121,418.3912242,26.14945151,535.8202073,768.1780762,35,1,1186.5693
82_110,50,195.1116675,130.5324537,171.7532284,173.7370246,347.4740491,21.71712807,476.7869623,671.1343743,35,1,1018.608423
82_111,80.68307661,336.970496,225.4380081,296.6289577,274.7298245,549.4596489,34.34122806,823.4419869,1133.767286,35,1,1683.226935
82_112,80.94237017,338.0534279,226.1625048,297.5822429,268.3917449,536.7834898,33.54896811,826.0883064,1130.18992,35,1,1666.97341
82_113,72.16954407,301.4139778,201.6501966,265.3292058,291.5862276,583.1724552,36.44827845,736.5538755,1059.979608,35,1,1643.152063
82_114,75.98689142,317.3570167,212.3163142,279.363571,235.4612713,470.9225426,29.43265891,775.5132734,1044.498173,35,1,1515.420716
82_115,50,173.4329055,116.0290566,152.6698112,149.7203114,299.4406227,18.71503892,423.8113959,591.8520846,35,1,891.2927073
82_116,67.09235047,280.2092281,187.4639203,246.6630529,192.6593189,385.3186378,24.08241486,684.736635,906.9955202,35,1,1292.314158
82_117,73.81245553,308.2755492,206.2406845,271.3693214,230.7775917,461.5551834,28.84719896,753.3212366,1016.663147,35,1,1478.21833
82_118,84.03538965,350.9713328,234.8047651,308.953638,279.6205753,559.2411506,34.95257191,857.6552994,1174.350311,35,1,1733.591462
82_119,85.22936065,355.9579176,238.1408605,313.3432373,263.9709729,527.9419459,32.99637162,869.8408269,1171.412988,35,1,1699.354934
82_120,82.82105807,345.8997127,231.4117798,304.4891837,303.7179809,607.4359618,37.96474761,845.2619741,1185.518657,35,1,1792.954619
82_121,87.47829495,365.3505255,244.4246475,321.611378,274.5002276,549.0004552,34.31252845,892.7931857,1205.886779,35,1,1754.887234
82_122,86.57503903,361.5781038,241.9008443,318.2905843,340.7363065,681.472613,42.59203831,883.5746622,1262.505839,35,1,1943.978452
82_123,85.4608165,356.9245861,238.7875754,314.1941779,275.279686,550.559372,34.40996075,872.2030381,1185.186025,35,1,1735.745397
82_124,81.50200826,340.39074,227.7261995,299.6397359,239.6231071,479.2462141,29.95288838,831.799907,1107.379782,35,1,1586.625996
82_125,80.89920132,337.8731345,226.0418859,297.4235338,221.732027,443.4640541,27.71650338,825.6477302,1083.070581,35,1,1526.534635
82_126,87.88145742,367.0343218,245.5511309,323.093593,267.0266097,534.0532194,33.37832621,896.9078146,1202.705655,35,1,1736.758875
82_127,72.48014203,302.7111811,202.5180438,266.4711101,235.9123135,471.824627,29.48903919,739.7238017,1007.612648,35,1,1479.437275
82_128,77.0324334,321.7236921,215.2376815,283.2074754,259.3438846,518.6877692,32.41798557,786.1839519,1079.512734,35,1,1598.200503
82_129,72.80892748,304.0843438,203.436709,267.6798801,215.0891023,430.1782046,26.88613779,743.0793473,990.2900352,35,1,1420.46824
82_130,73.98681215,309.0037445,206.7278574,272.0103384,249.6884673,499.3769346,31.21105841,755.1006997,1037.430408,35,1,1536.807342
82_131,83.86946986,350.2783737,234.3411657,308.3436388,221.2804132,442.5608264,27.66005165,855.9619415,1114.243591,35,1,1556.804418
82_132,87.42798718,365.1404166,244.2840817,321.426423,233.9065974,467.8131949,29.23832468,892.2797506,1164.757519,35,1,1632.570714
82_133,91.50832061,382.1818092,255.6850134,336.4276489,217.3192728,434.6385457,27.16490911,933.9231535,1191.613744,35,1,1626.25229
82_134,101.6516127,424.5449703,284.0265649,373.719164,212.8157135,425.6314271,26.60196419,1037.4444,1295.106413,35,1,1720.73784
82_135,91.18203275,380.8190775,254.7733267,335.2280611,245.3919479,490.7838958,30.67399349,930.593098,1216.212413,35,1,1706.996309
82_136,93.67046878,391.2119574,261.7263097,344.376723,254.6377966,509.2755933,31.82972458,955.9897833,1251.952787,35,1,1761.22838
82_137,91.86223,383.6599013,256.6738778,337.7287863,247.0573703,494.1147406,30.88217129,937.5351111,1225.119936,35,1,1719.234676
82_138,95.81701444,400.1769422,267.7240108,352.268435,235.5070493,471.0140985,29.43838116,977.8971758,1255.676437,35,1,1726.690536
82_139,98.86797255,412.919179,276.2487467,363.4851927,314.552541,629.105082,39.31906762,1009.034895,1367.205659,35,1,1996.310741
82_140,97.49813483,407.198092,272.421259,358.4490246,229.5346777,459.0693553,28.69183471,995.0544927,1267.603053,35,1,1726.672409
82_141,94.39794778,394.250252,263.7589716,347.0512782,287.2123547,574.4247094,35.90154434,963.4143485,1292.272857,35,1,1866.697566
82_142,95.48699584,398.7986292,266.8019,351.0551313,240.3437322,480.6874644,30.04296653,974.5290447,1256.999393,35,1,1737.686857
82_143,94.88074573,396.2666434,265.1079659,348.8262706,227.5261385,455.0522771,28.44076732,968.3417274,1237.727018,35,1,1692.779296
82_144,92.42544154,386.0121377,258.2475571,339.799417,259.5674531,519.1349061,32.44593163,943.2831818,1243.626565,35,1,1762.761471
82_145,91.81988508,383.483049,256.5555611,337.5731065,328.7286357,657.4572713,41.09107946,937.1029439,1306.340352,35,1,1963.797624
82_146,92.79667848,387.5625979,259.2848368,341.1642586,269.2034291,538.4068582,33.65042864,947.0719823,1257.215122,35,1,1795.621981
82_147,85.63028647,357.6323725,239.2610944,314.8172292,291.5766737,583.1533473,36.44708421,873.9326286,1203.28737,35,1,1786.440717
82_148,87.35037334,364.8162647,244.0672195,321.141078,291.2583909,582.5167818,36.40729887,891.4876329,1221.282953,35,1,1803.799735
82_149,83.44593363,348.5094871,233.1577556,306.7865203,297.949082,595.8981639,37.24363525,851.6393805,1186.402845,35,1,1782.301009
82_150,86.8653739,362.7906788,242.712074,319.3579919,286.1421181,572.2842362,35.76776476,886.5377857,1211.002863,35,1,1783.287099
82_151,84.19758985,351.6487572,235.2579715,309.5499623,286.6613231,573.3226463,35.83266539,859.3106955,1183.118014,35,1,1756.44066
82_152,62.22733923,259.8906518,173.8705066,228.7769821,166.5847049,333.1694097,20.82308811,635.0849026,829.1228454,35,1,1162.292255
82_153,93.10497548,388.8501913,260.1462549,342.2977035,254.0876197,508.1752394,31.76095246,950.2184253,1245.381769,35,1,1753.557009
82_154,97.16484782,405.8061287,271.4900158,357.2237047,272.4788522,544.9577044,34.05985653,991.6530047,1306.998701,35,1,1851.956406
82_157,68.71466612,286.9847817,191.9968611,252.6274486,260.9076986,521.8153971,32.61346232,701.2937976,992.51679,35,1,1514.332187
82_158,64.88004184,270.9695862,181.2824698,238.5295653,218.6319388,437.2638777,27.32899235,662.1580734,909.4135601,35,1,1346.677438
82_159,91.32285307,381.4072094,255.1667952,335.7457829,251.0274095,502.0548191,31.37842619,932.0302936,1223.347197,35,1,1725.402016
82_160,85.10581088,355.4419156,237.795648,312.8890102,295.153621,590.307242,36.89420263,868.5798925,1201.280195,35,1,1791.587437
82_161,90.39500272,377.5320697,252.5742722,332.3345684,310.4014249,620.8028498,38.80017811,922.5607621,1272.842335,35,1,1893.645185
82_162,95.40038524,398.4369026,266.5598998,350.73671,302.7800037,605.5600074,37.84750047,973.6451072,1318.513516,35,1,1924.073524
82_163,113.801794,475.2898449,317.9756007,418.3889479,251.3748985,502.7497971,31.42186232,1161.44772,1463.029292,35,1,1965.779089
82_164,104.1524224,434.9895282,291.0141212,382.913317,329.3657946,658.7315893,41.17072433,1062.967368,1438.282761,35,1,2097.01435
82_165,101.4565264,423.7301981,283.4814708,373.0019349,279.8658937,559.7317875,34.98323672,1035.453372,1360.079498,35,1,1919.811285
82_166,104.5941208,436.8342686,292.2482785,384.5372082,336.0376132,672.0752264,42.00470165,1067.47529,1449.657368,35,1,2121.732595
82_167,93.88056424,392.0894149,262.3133412,345.1491328,249.707587,499.415174,31.21344837,958.1339929,1249.259476,35,1,1748.67465
82_168,99.38416943,415.0750601,277.6910615,365.3829754,311.9829677,623.9659354,38.99787097,1014.30314,1370.132065,35,1,1994.098
82_169,98.52684486,411.4944692,275.2955958,362.2310468,297.523609,595.047218,37.19045112,1005.553386,1346.544721,35,1,1941.591939
82_74,73.33829829,306.2952454,204.9158334,269.6260963,314.7137806,629.4275612,39.33922257,748.4820435,1095.550956,35,1,1724.978517
82_75,74.88581848,312.758418,209.2397868,275.3155088,296.8578196,593.7156393,37.10722746,764.2758526,1094.171533,35,1,1687.887173
82_76,72.97750314,304.7883951,203.9077293,268.2996435,288.9068117,577.8136235,36.11335147,744.7998107,1065.90258,35,1,1643.716203
82_77,75.07131056,313.5331202,209.7580735,275.9974649,283.1242225,566.248445,35.39052781,766.1689628,1082.412881,35,1,1648.661326
82_78,75.01028193,313.2782359,209.5875524,275.773095,212.1392498,424.2784996,26.51740623,765.5461119,1010.778133,35,1,1435.056633
82_79,72.24372564,301.7237949,201.8574686,265.6019321,295.0789456,590.1578911,36.88486819,737.3109638,1064.262141,35,1,1654.420032
82_80,73.52836545,307.0890553,205.4469034,270.3248726,257.5300423,515.0600846,32.19125529,750.4218466,1040.390874,35,1,1555.450958
82_81,71.12716797,297.0605247,198.7376751,261.4969407,304.1417174,608.2834348,38.01771467,725.9155076,1061.436858,35,1,1669.720293
82_82,81.41637235,340.0330841,227.4869226,299.3248979,221.4930787,442.9861575,27.68663484,830.9259169,1088.337983,35,1,1531.324141
82_83,78.15890128,326.428352,218.3851652,287.3489014,225.2388575,450.477715,28.15485719,797.6805504,1057.401276,35,1,1507.878991
82_84,80.55250516,336.4251682,225.0731761,296.1489156,211.6842874,423.3685747,26.46053592,822.1093901,1069.331547,35,1,1492.700122
82_85,78.29031281,326.9771884,218.7523445,287.832032,214.5197489,429.0394977,26.81496861,799.0217211,1048.081314,35,1,1477.120812
82_86,77.80649682,324.9565452,217.4005057,286.0532968,185.1731925,370.3463849,23.14664906,794.0839521,1013.58354,35,1,1383.929925
82_87,79.04832198,330.1429914,220.8703113,290.6188304,204.1789834,408.3579667,25.52237292,806.7578735,1045.811116,35,1,1454.169083
82_88,80.24713384,335.1497939,224.2199327,295.0262269,210.0619232,420.1238464,26.2577404,818.9928063,1064.457877,35,1,1484.581723
82_89,79.40206444,331.6203864,221.8587094,291.9193542,214.2951636,428.5903272,26.78689545,810.3681274,1059.693614,35,1,1488.283941
82_90,79.01203491,329.9914395,220.768921,290.4854221,208.7568643,417.5137285,26.09460803,806.3875319,1050.002647,35,1,1467.516375
82_91,84.32770967,352.1921988,235.6215416,310.0283439,208.5045775,417.009155,26.06307219,860.6386831,1106.346662,35,1,1523.355817
82_92,82.86705774,346.091829,231.5403083,304.6583001,217.8934959,435.7869918,27.23668698,845.7314414,1100.183933,35,1,1535.970925
82_93,91.1743568,380.7870191,254.7518792,335.1998407,233.7408274,467.4816549,29.21760343,930.5147582,1204.479567,35,1,1671.961221
82_94,86.40112348,360.8517506,241.4149037,317.6511888,216.1271038,432.2542076,27.01588797,881.7997005,1136.044947,35,1,1568.299154
82_95,94.5222029,394.7691999,264.106155,347.5080984,219.8584337,439.7168674,27.48230421,964.6824816,1226.241887,35,1,1665.958754
82_96,70.59115775,294.8218938,197.2399995,259.5263149,245.0475734,490.0951468,30.63094667,720.4450504,996.6357816,35,1,1486.730928
82_97,63.04607896,263.3100942,176.1581617,231.7870547,203.0370542,406.0741083,25.37963177,643.440864,874.2923647,35,1,1280.366473
82_98,72.83311501,304.1853623,203.5042919,267.7688048,259.0420465,518.0840931,32.38025582,743.3262024,1034.500506,35,1,1552.584599
82_99,60.12025851,251.0904911,167.9830752,221.0303619,212.7782461,425.5564923,26.59728077,613.5802848,852.8821744,35,1,1278.438667
83_111,69.76689172,291.379371,194.9369033,256.4959251,266.4433282,532.8866563,33.30541602,712.0326883,1009.255527,35,1,1542.142184
83_112,56.86858945,237.509991,158.8975293,209.0756962,193.0147614,386.0295228,24.12684518,580.394133,798.4979779,35,1,1184.527501
83_113,91.00786522,380.0916719,254.2866821,334.5877393,294.9166126,589.8332253,36.86457658,928.8155647,1263.882706,35,1,1853.715931
83_114,82.58903762,344.9306861,230.7634874,303.6361673,263.0360941,526.0721882,32.87951176,842.8940008,1142.366435,35,1,1668.438623
83_115,79.30189238,331.2020207,221.5788168,291.5510745,192.2185546,384.4371092,24.02731932,809.3457832,1036.550467,35,1,1420.987576
83_116,72.02680502,300.8178324,201.2513669,264.8044299,373.9368363,747.8736726,46.74210453,735.0970975,1140.810465,35,1,1888.684138
83_117,61.81013339,258.1482038,172.7047844,227.2431371,171.4042361,342.8084722,21.42552951,630.8269489,829.5003615,35,1,1172.308834
83_118,86.68329007,362.0302111,242.2033104,318.688566,278.0259135,556.051827,34.75323919,884.6794595,1200.948001,35,1,1756.999828
83_119,90.35982217,377.3851392,252.4759736,332.2052281,290.9272802,581.8545605,36.36591003,922.2017135,1252.993621,35,1,1834.848182
83_120,88.01281414,367.5829292,245.918157,323.5765221,261.1724267,522.3448533,32.64655333,898.2484257,1198.250035,35,1,1720.594888
83_121,85.92406887,358.859346,240.081957,315.8973116,257.6265453,515.2530907,32.20331817,876.9309372,1172.46516,35,1,1687.718251
83_122,81.03687076,338.4481069,226.4265506,297.9296715,221.7118738,443.4237476,27.71398422,827.0527684,1084.516203,35,1,1527.93995
83_123,82.18945933,343.2618591,229.6470186,302.1671295,246.3252649,492.6505297,30.79065811,838.8159517,1121.401272,35,1,1614.051802
83_124,83.24276206,347.660947,232.5900704,306.039566,207.6689657,415.3379314,25.95862072,849.5658354,1093.959549,35,1,1509.297481
83_125,85.38768697,356.6191628,238.5832429,313.9253193,221.4830404,442.9660808,27.68538005,871.4566867,1130.610765,35,1,1573.576846
83_126,81.41988932,340.0477726,227.4967495,299.337828,223.8326567,447.6653135,27.97908209,830.9618107,1090.715007,35,1,1538.38032
83_127,70.85771825,295.9351759,197.9848009,260.5063167,253.9647235,507.9294471,31.74559044,723.1655355,1008.391017,35,1,1516.320464
83_128,70.15351198,292.9940791,196.0171657,257.9173231,287.5104389,575.0208779,35.93880487,715.9784892,1034.439007,35,1,1609.459885
83_129,72.75403471,303.8550858,203.2833322,267.4780684,283.4179143,566.8358285,35.42723928,742.5191182,1058.034401,35,1,1624.870229
83_130,69.06136789,288.4327715,192.9655867,253.9020875,282.9429366,565.8858732,35.36786708,704.8321951,1018.243382,35,1,1584.129255
83_131,84.43976206,352.6601823,235.9346292,310.4403013,233.759551,467.5191021,29.21994388,861.7822766,1132.794664,35,1,1600.313766
83_132,88.09717234,367.9352487,246.1538638,323.8866626,217.6012651,435.2025302,27.20015813,899.1093756,1155.57704,35,1,1590.77957
83_133,87.79602705,366.6775243,245.3124284,322.7795108,254.2429064,508.4858129,31.78036331,896.0359222,1189.01237,35,1,1697.498183
83_134,93.14185239,389.0042066,260.2492933,342.4332804,227.9105767,455.8211533,28.48882208,950.5947867,1219.597357,35,1,1675.41851
83_135,94.2477006,393.6227491,263.3391633,346.4988988,251.3948164,502.7896328,31.42435205,961.8809433,1254.855628,35,1,1757.64526
83_136,93.95099197,392.3835542,262.5101245,345.4080583,240.0237201,480.0474402,30.00296502,958.85277,1240.325457,35,1,1720.372897
83_137,93.72626155,391.4449742,261.8822013,344.5818435,248.1261716,496.2523432,31.01577145,956.5591977,1246.035191,35,1,1742.287534
83_138,94.23456196,393.567876,263.3024524,346.450595,290.7909496,581.5818991,36.34886869,961.746852,1294.111873,35,1,1875.693772
83_139,91.14884286,380.6804609,254.6805902,335.1060395,233.9271953,467.8543906,29.24089941,930.2543659,1204.394286,35,1,1672.248677
83_140,94.46017052,394.5101235,263.9328293,347.2800382,269.4502126,538.9004251,33.68127657,964.0493864,1275.173203,35,1,1814.073629
83_141,97.28788702,406.3199983,271.8338019,357.6760547,238.8121601,477.6243203,29.85152002,992.9087283,1274.642015,35,1,1752.266335
83_142,94.81937009,396.0103099,264.9364751,348.6006249,257.5050957,515.0101913,32.18813696,967.715335,1267.052506,35,1,1782.062697
83_143,91.3556671,381.5442563,255.2584815,335.8664227,265.0743241,530.1486481,33.13429051,932.3651897,1237.743485,35,1,1767.892133
83_144,92.6851658,387.0968685,258.9732573,340.7542856,212.0467822,424.0935644,26.50584777,945.933897,1198.871193,35,1,1622.964758
83_145,95.20366063,397.615288,266.0102281,350.0134577,250.0544028,500.1088057,31.25680035,971.637359,1263.693377,35,1,1763.802182
83_146,81.35108373,339.7604081,227.3044986,299.0848663,290.5113047,581.0226094,36.31391309,830.259589,1156.661078,35,1,1737.683687
