Location,TSUM_0,TSUM_1,TSUM_2,TSUM_3,TSUM_4,TSUM_5,TSUM_6,BeginSensitivePhaseHeatStress,EndSensitivePhaseHeatStress,CriticalTemperatureHeatStress,HeatSumIrrigationStart,HeatSumIrrigationEnd,OrganGrowthRespiration_0,OrganGrowthRespiration_1,OrganGrowthRespiration_2,OrganGrowthRespiration_3,OrganMaintenanceRespiration_0,OrganMaintenanceRespiration_1,OrganMaintenanceRespiration_2,OrganMaintenanceRespiration_3,MaxAssimilationRate,MinimumTemperatureForAssimilation,OptimumTemperatureForAssimilation,MaximumTemperatureForAssimilation
135_150,50,129.2356473,86.46046833,113.763774,211.7218786,423.4437572,26.46523483,315.8082368,541.1817682,35,1,964.6255254,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
135_151,50,136.8678697,91.56653261,120.4822796,33.72474813,67.44949626,4.215593516,334.4588084,382.6414301,35,1,450.0909263,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
135_152,50,146.7392333,98.1706139,129.1718603,110.1793232,220.3586464,13.7724154,358.5810842,484.2610307,35,1,704.6196771,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
135_70,50,151.5662851,101.3999795,133.4210256,331.9251752,663.8503504,41.4906469,370.3767672,718.3124654,35,1,1382.162816,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
135_71,50,130.2315308,87.12672842,114.640432,106.6381364,213.2762728,13.32976705,318.2418394,438.6368276,35,1,651.9131004,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
135_73,50,173.1651157,115.8499014,152.4340807,146.0587602,292.1175204,18.25734503,423.1570081,587.507858,35,1,879.6253784,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
135_75,50,165.9477518,111.0213833,146.0807674,154.1024195,308.204839,19.26280244,405.5202104,577.152322,35,1,885.357161,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
135_76,50,149.4125344,99.95908999,131.5251183,126.6457713,253.2915426,15.83072141,365.1137285,507.542514,35,1,760.8340566,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
135_77,50,142.0305438,95.0204343,125.0268871,100.8470892,201.6941784,12.60588615,347.0746388,462.9249544,35,1,664.6191328,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
135_78,50,151.9496107,101.6564298,133.7584601,116.865291,233.730582,14.60816138,371.3134854,504.2297916,35,1,737.9603736,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
136_100,50,126.2913247,84.49067504,111.1719407,107.9956317,215.9912634,13.49945396,308.6133076,429.9495722,35,1,645.9408356,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
136_101,50,138.41985,92.60482929,121.8484595,134.7043639,269.4087278,16.83804549,338.2513236,487.5775027,35,1,756.9862305,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
136_102,50,118.3507383,79.17831089,104.1819879,120.9755935,241.951187,15.12194919,289.2091986,422.6866306,35,1,664.6378176,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
136_103,50,102.8943787,68.83778862,90.57603757,160.233238,320.466476,20.02915475,251.4390804,422.5414429,35,1,743.0079189,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
136_104,50,110.0039996,73.59422514,96.83450667,170.0254233,340.0508466,21.25317791,268.8125906,450.4581547,35,1,790.5090013,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
136_105,50,125.4595556,83.93420979,110.4397496,163.8926435,327.785287,20.48658044,306.5807451,483.7261585,35,1,811.5114455,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
136_106,50,182.5533502,122.1307625,160.6983716,141.0448602,282.0897204,17.63060753,446.0986798,606.4273446,35,1,888.517065,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
136_107,50,168.5321955,112.7504126,148.3558059,150.8035615,301.607123,18.85044519,411.8357172,580.4419754,35,1,882.0490984,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
136_108,50,119.3671716,79.85831909,105.0767355,42.55047494,85.10094988,5.318809368,291.693018,346.8527012,35,1,431.9536511,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
136_112,50,120.8936235,80.87953691,106.4204432,183.4386154,366.8772308,22.92982693,295.4231504,491.632219,35,1,858.5094498,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
136_113,50,105.2644391,70.42339241,92.66235835,257.5959569,515.1919138,32.19949461,257.2307069,525.9461468,35,1,1041.138061,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
136_114,50,112.475365,75.2476034,99.01000439,91.7714848,183.5429696,11.4714356,274.8517723,378.5044576,35,1,562.0474272,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
136_115,50,100.9671749,67.54846213,88.87955536,169.4192203,338.8384406,21.17740254,246.7296457,426.8144127,35,1,765.6528533,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
136_116,50,104.5782419,69.96431682,92.05831152,169.8126981,339.6253962,21.22658726,255.5538729,436.4135683,35,1,776.0389645,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
136_117,50,109.3742805,73.17293419,96.28017648,236.1170675,472.234135,29.51463344,267.27377,514.9444587,35,1,987.1785937,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
136_118,50,108.5389701,72.61409977,95.54486803,151.8927806,303.7855612,18.98659758,265.2325537,428.5907185,35,1,732.3762797,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
136_119,50,114.0557918,76.30493119,100.4012252,173.0277767,346.0555534,21.62847209,278.7138011,463.7897249,35,1,809.8452783,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
136_120,50,102.3591519,68.47971435,90.10488722,34.18230992,68.36461984,4.27278874,250.131167,295.1260634,35,1,363.4906832,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
136_121,50,113.3191365,75.81209842,99.75276099,124.753097,249.506194,15.59413713,276.9136646,413.6370929,35,1,663.1432869,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
136_122,50,118.0365535,78.96811684,103.9054168,185.4552923,370.9105846,23.18191154,288.4414371,486.3653794,35,1,857.275964,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
136_123,50,118.3245264,79.16077476,104.1589141,249.6493993,499.2987986,31.20617491,289.1451455,551.2936145,35,1,1050.592413,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
136_124,50,127.0527538,85.00008183,111.8422128,155.7983846,311.5967692,19.47479808,310.4739829,479.6934331,35,1,791.2902023,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
136_125,50,101.152272,67.6722947,89.04249294,192.7883633,385.5767266,24.09854541,247.1819605,450.6554229,35,1,836.2321495,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
136_126,50,111.7438347,74.75819933,98.36605166,264.6353986,529.2707972,33.07942483,273.0641595,549.5034843,35,1,1078.774281,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
136_137,50,113.7531426,76.10245461,100.1348086,144.8677444,289.7354888,18.10846805,277.9742288,434.8581502,35,1,724.593639,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
136_138,50,126.2601395,84.4698117,111.144489,135.8152365,271.630473,16.97690456,308.5371015,457.6896767,35,1,729.3201497,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
136_139,50,110.0614922,73.6326885,96.88511636,254.7553666,509.5107332,31.84442083,268.9530831,535.3346637,35,1,1044.845397,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
136_143,50,116.855867,78.17822094,102.8660801,132.9921637,265.9843274,16.62402046,285.5562384,430.8923317,35,1,696.8766591,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
136_144,50,119.0713971,79.66044178,104.8163707,115.2860362,230.5720724,14.41075453,290.9702451,418.8342458,35,1,649.4063182,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
136_145,50,126.5800187,84.68381539,111.4260728,73.28738681,146.5747736,9.160923351,309.3187781,395.9772937,35,1,542.5520673,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
136_146,50,145.2924322,97.20268359,127.8982678,200.8273482,401.6546964,25.10341853,355.0455914,571.2207317,35,1,972.8754281,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
136_147,50,137.7742904,92.17294083,121.2801852,219.6604558,439.3209116,27.45755698,336.6737942,570.8878722,35,1,1010.208784,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
136_148,50,142.7266126,95.48611413,125.6396237,236.818214,473.636428,29.60227675,348.7755956,600.6705645,35,1,1074.306992,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
136_149,50,133.3370995,89.20439762,117.3742073,46.95914426,93.91828852,5.869893033,325.8307995,386.8748487,35,1,480.7931372,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
136_150,50,127.8509255,85.53406994,112.5448288,57.68253907,115.3650781,7.210317384,312.4244448,383.6123633,35,1,498.9774414,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
136_151,50,125.489699,83.95437615,110.4662843,205.2499529,410.4999058,25.65624411,306.6544053,525.1603124,35,1,935.6602182,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
136_75,50,165.4122759,110.6631424,145.6093978,153.1478778,306.2957556,19.14348473,404.2116884,574.8326939,35,1,881.1284495,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
136_76,50,135.2629997,90.49285198,119.069542,62.83698372,125.6739674,7.854622965,330.5370486,407.6623774,35,1,533.3363448,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
136_77,50,115.3334957,77.1597331,101.5259645,114.7032108,229.4064216,14.33790135,281.8360776,408.7224041,35,1,638.1288257,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
136_99,50,115.0279726,76.95533384,101.2570181,109.5246075,219.049215,13.69057594,281.0894824,402.7649321,35,1,621.8141471,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
137_100,50,124.5175633,83.30400368,109.6105311,101.911745,203.82349,12.73896813,304.2788343,419.343843,35,1,623.167333,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
137_101,50,123.4167172,82.56752213,108.6414764,83.60643863,167.2128773,10.45080483,301.5887386,398.2321544,35,1,565.4450316,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
137_102,50,79.15513403,52.95589957,69.67881516,41.9423606,83.8847212,5.242795075,193.4283909,243.7322094,35,1,327.6169306,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
137_104,50,119.0015187,79.61369215,104.754858,153.1298897,306.2597794,19.14123621,290.7994859,456.4999585,35,1,762.7597379,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
137_105,50,113.8245951,76.15025734,100.1977069,151.7187138,303.4374276,18.96483923,278.1488345,441.8912732,35,1,745.3287008,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
137_106,50,133.4308219,89.26709922,117.4567094,130.882707,261.765414,16.36033838,326.0598254,471.0373375,35,1,732.8027515,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
137_107,50,125.105826,83.69755971,110.1283679,181.4888568,362.9777136,22.6861071,305.7163495,500.4206104,35,1,863.398324,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
137_108,50,131.6845716,88.09883318,115.9195172,200.3826791,400.7653582,25.04783489,321.7925799,536.0856011,35,1,936.8509593,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
137_109,50,122.9271589,82.24000073,108.2105272,134.967342,269.934684,16.87091775,300.3924236,448.3450288,35,1,718.2797128,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
137_110,50,129.0230134,86.31821325,113.5765963,192.367396,384.734792,24.0459245,315.2886314,521.2852189,35,1,906.0200109,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
137_112,50,112.817998,75.4768297,99.31161794,216.4669686,432.9339372,27.05837108,275.6890515,504.0734142,35,1,937.0073514,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
137_113,50,122.9223769,82.23680151,108.2063177,133.5869696,267.1739392,16.6983712,300.380738,446.9524657,35,1,714.1264049,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
137_114,50,102.0906818,68.30010407,89.86855791,172.723414,345.446828,21.59042675,249.4751168,432.9827578,35,1,778.4295858,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
137_115,50,108.5743405,72.63776306,95.57600395,150.9169184,301.8338368,18.8646148,265.318987,427.7050259,35,1,729.5388627,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
137_116,50,123.2511307,82.45674243,108.4957136,134.3157937,268.6315874,16.78947421,301.1841011,448.5193805,35,1,717.1509679,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
137_117,50,109.8002594,73.45792008,96.65515791,243.2750702,486.5501404,30.40938378,268.3147184,523.1884076,35,1,1009.738548,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
137_118,50,111.5502499,74.62868837,98.1956425,41.61474506,83.22949012,5.201843133,272.5911037,325.9893258,35,1,409.218816,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
137_119,50,106.5332364,71.27223567,93.77925738,48.65791691,97.31583382,6.082239614,260.3312186,320.2426464,35,1,417.5584802,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
137_120,50,106.6129877,71.32559042,93.84946099,46.88080968,93.76161936,5.86010121,260.5261038,318.6688488,35,1,412.4304681,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
137_121,50,106.272361,71.09770636,93.54961354,131.9276357,263.8552714,16.49095446,259.6937273,402.8473166,35,1,666.702588,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
137_122,50,116.5703514,77.98720698,102.6147459,223.3195772,446.6391544,27.91494715,284.8585348,520.4918815,35,1,967.1310359,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
137_123,50,123.8782404,82.87628765,109.0477468,228.6908368,457.3816736,28.5863546,302.7165452,544.4931117,35,1,1001.874785,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
137_124,50,120.2843714,80.47193867,105.8841297,145.7381196,291.4762392,18.21726495,293.9343442,452.3785594,35,1,743.8547986,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
137_125,50,121.7855083,81.4762204,107.2055531,241.4165029,482.8330058,30.17706286,297.6026154,551.8837847,35,1,1034.71679,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
137_126,50,129.3546184,86.54006167,113.8685021,176.1590931,352.3181862,22.01988664,316.0989619,505.9222753,35,1,858.2404615,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
137_127,50,109.2797457,73.10968908,96.19695923,180.4154452,360.8308904,22.55193065,267.0427589,459.0018392,35,1,819.8327296,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
137_137,50,112.7083955,75.40350409,99.21513687,93.08992678,186.1798536,11.63624085,275.42122,380.4169632,35,1,566.5968168,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
137_138,50,111.8042483,74.79861688,98.41923264,163.0437777,326.0875554,20.38047221,273.2117899,448.0658755,35,1,774.1534309,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
137_139,50,131.4576367,87.94701053,115.7197506,173.9196027,347.8392054,21.73995034,321.2380278,509.0440005,35,1,856.8832059,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
137_140,50,126.5397289,84.65686095,111.3906064,54.2071794,108.4143588,6.775897425,309.2203235,376.7943757,35,1,485.2087345,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
137_142,50,131.8503342,88.20973069,116.065435,227.8157819,455.6315638,28.47697274,322.1976477,563.9412818,35,1,1019.572846,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
137_143,50,125.6309102,84.04884844,110.5905899,227.9108776,455.8217552,28.4888597,306.9994778,548.1812262,35,1,1004.002981,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
137_144,50,113.3282747,75.818212,99.76080518,295.8150244,591.6300488,36.97687805,276.9359953,584.7223163,35,1,1176.352365,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
137_145,50,149.213996,99.826265,131.3503486,120.8733439,241.7466878,15.10916799,364.6285677,501.2639535,35,1,743.0106413,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
137_146,50,135.3110225,90.52497991,119.1118156,139.0417813,278.0835626,17.38022266,330.6544001,483.9895993,35,1,762.0731619,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
137_147,50,138.7013805,92.79317716,122.0962856,230.9629703,461.9259406,28.87037129,338.939289,584.5538136,35,1,1046.479754,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
137_148,50,133.4916543,89.30779696,117.510259,78.44136691,156.8827338,9.805170864,326.2084792,418.7510772,35,1,575.633811,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
137_149,50,134.1998213,89.78157065,118.1336455,108.7112803,217.4225606,13.58891004,327.939,450.8263177,35,1,668.2488783,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
137_150,50,138.2928852,92.51988805,121.7366947,190.3003,380.6006,23.7875375,337.9410646,542.849768,35,1,923.450368,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
137_151,50,122.8921957,82.21660986,108.1797497,86.90699613,173.8139923,10.86337452,300.3069853,400.1955514,35,1,574.0095437,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
137_77,50,127.7701517,85.48003113,112.4737251,105.6685124,211.3370248,13.20856405,312.2270609,431.3924203,35,1,642.7294451,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
137_99,50,154.3395592,103.255339,135.862288,97.31705174,194.6341035,12.16463147,377.1537116,490.7742379,35,1,685.4083414,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
138_100,50,154.1706849,103.1423597,135.7136311,132.2449816,264.4899632,16.5306227,376.7410399,525.2716572,35,1,789.7616204,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
138_101,50,110.8151159,74.13687337,97.5485175,91.23704914,182.4740983,11.40463114,270.7946847,373.7375559,35,1,556.2116542,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
138_102,50,98.1945222,65.69351842,86.43883995,113.0230266,226.0460532,14.12787833,239.9542198,363.3499072,35,1,589.3959604,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
138_104,50,105.698874,70.71403547,93.04478344,117.7338566,235.4677132,14.71673208,258.2923189,387.1915495,35,1,622.6592627,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
138_105,50,106.862002,71.49218449,94.06866372,138.6677932,277.3355864,17.33347415,261.1346106,411.0906434,35,1,688.4262298,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
138_106,50,102.448598,68.53955505,90.18362499,146.1886644,292.3773288,18.27358305,250.349743,407.3604424,35,1,699.7377712,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
138_107,50,134.8148838,90.19305613,118.6750737,188.4248883,376.8497766,23.55311104,329.4420048,532.107902,35,1,908.9576786,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
138_108,50,135.4804822,90.63835083,119.2609878,217.9442404,435.8884808,27.24303005,331.0685023,563.3240613,35,1,999.2125421,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
138_109,50,128.2463818,85.79863577,112.8929417,245.087702,490.175404,30.63596275,313.3908063,572.0256613,35,1,1062.201065,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
138_110,50,128.8175404,86.18074892,113.3957222,146.4239894,292.8479788,18.30299868,314.7865248,474.8180009,35,1,767.6659797,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
138_111,50,122.2886817,81.81285049,107.6484874,168.6875199,337.3750398,21.08593999,298.8322011,480.4375395,35,1,817.8125793,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
138_112,50,137.9006415,92.25747149,121.3914098,151.771089,303.542178,18.97138613,336.9825536,503.3206117,35,1,806.8627897,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
138_113,50,130.0473033,87.00347762,114.4782599,167.7396916,335.4793832,20.96746145,317.7916497,499.2687325,35,1,834.7481157,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
138_114,50,113.9140269,76.21008848,100.2764321,73.52355558,147.0471112,9.190444448,278.3673756,363.9241031,35,1,510.9712142,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
138_115,50,114.0001411,76.26770009,100.3522369,82.76610385,165.5322077,10.34576298,278.5778096,373.3861819,35,1,538.9183896,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
138_116,50,105.9802628,70.90228855,93.29248484,126.8739709,253.7479418,15.85924636,258.979938,397.0490071,35,1,650.7969489,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
138_117,50,111.9177633,74.87456001,98.51915782,119.4120037,238.8240074,14.92650046,273.4891822,404.7234848,35,1,643.5474922,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
138_119,50,114.7098568,76.74250989,100.9769866,122.1087012,244.2174024,15.26358765,280.3121149,414.5380545,35,1,658.7554569,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
138_120,50,110.2106904,73.7325042,97.0164528,87.40509468,174.8101894,10.92563684,269.3176731,368.3647421,35,1,543.1749314,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
138_121,50,130.5965806,87.37095187,114.9617787,83.78586897,167.5717379,10.47323362,319.1338977,416.7151801,35,1,584.2869181,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
138_122,50,112.9989624,75.59789744,99.47091759,207.9138459,415.8276918,25.98923074,276.1312673,495.9816233,35,1,911.8093151,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
138_123,50,120.3831091,80.53799558,105.9710467,124.327013,248.654026,15.54087663,294.1756258,431.2191644,35,1,679.8731904,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
138_124,50,113.496298,75.93062196,99.90871301,58.74960432,117.4992086,7.34370054,277.3465874,348.0852373,35,1,465.5844459,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
138_125,50,116.0614416,77.64673916,102.166762,104.6309031,209.2618062,13.07886289,283.6149313,400.5058458,35,1,609.767652,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
138_126,50,122.8864719,82.21278056,108.1747112,62.05876203,124.1175241,7.757345254,300.2929983,375.3327256,35,1,499.4502497,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
138_127,50,114.1856382,76.39180026,100.5155266,54.78332288,109.5666458,6.84791536,279.0311018,345.8762879,35,1,455.4429337,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
138_128,50,131.1330631,87.72986622,115.4340344,139.9673608,279.9347216,17.4959201,320.4448796,474.2643245,35,1,754.1990461,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
138_129,50,103.0140846,68.91787355,90.68141249,117.9430315,235.886063,14.74287894,251.7316011,380.5564021,35,1,616.4424651,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
138_137,50,113.9843161,76.25711294,100.3383064,32.25468142,64.50936284,4.031835178,278.5391387,322.8344169,35,1,387.3437797,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
138_138,50,105.8057122,70.78551174,93.13883115,239.5143787,479.0287574,29.93929734,258.5533953,509.2444338,35,1,988.2731912,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
138_139,50,113.1411413,75.69301712,99.59607507,146.7167418,293.4334836,18.33959273,276.4787045,435.1469753,35,1,728.5804589,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
138_140,50,106.9000576,71.51764422,94.10216337,94.43681291,188.8736258,11.80460161,261.2276056,366.9566781,35,1,555.8303039,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
