row,col,Grid_Code,Location,vScenario,Crop,vSowingDOY_ob,vFloweringDOY_ob,vHarvestDOY_ob
104,73,104073,104_73,Historical,WW,293,154,218
92,90,92090,92_90,Historical,WW,293,154,218
99,83,99083,99_83,Historical,WW,293,154,218
106,70,106070,106_70,Historical,WW,293,154,218
111,85,111085,111_85,Historical,WW,293,154,218
83,90,83090,83_90,Historical,WW,293,154,218
112,65,112065,112_65,Historical,WW,293,154,218
92,81,92081,92_81,Historical,WW,293,154,218
100,90,100090,100_90,Historical,WW,293,154,218
96,81,96081,96_81,Historical,WW,293,154,218
105,94,105094,105_94,Historical,WW,293,154,218
95,66,95066,95_66,Historical,WW,293,154,218
107,85,107085,107_85,Historical,WW,293,154,218
89,96,89096,89_96,Historical,WW,293,154,218
98,83,98083,98_83,Historical,WW,293,154,218
94,82,94082,94_82,Historical,WW,293,154,218
87,97,87097,87_97,Historical,WW,293,154,218
94,86,94086,94_86,Historical,WW,293,154,218
95,86,95086,95_86,Historical,WW,293,154,218
93,67,93067,93_67,Historical,WW,293,154,218
111,57,111057,111_57,Historical,WW,293,154,218
108,77,108077,108_77,Historical,WW,293,154,218
99,86,99086,99_86,Historical,WW,293,154,218
93,70,93070,93_70,Historical,WW,293,154,218
94,100,94100,94_100,Historical,WW,293,154,218
91,84,91084,91_84,Historical,WW,293,154,218
92,84,92084,92_84,Historical,WW,293,154,218
97,92,97092,97_92,Historical,WW,293,154,218
88,80,88080,88_80,Historical,WW,293,154,218
93,86,93086,93_86,Historical,WW,293,154,218
103,70,103070,103_70,Historical,WW,293,154,218
104,70,104070,104_70,Historical,WW,293,154,218
106,72,106072,106_72,Historical,WW,293,154,218
113,82,113082,113_82,Historical,WW,293,154,218
112,57,112057,112_57,Historical,WW,293,154,218
109,68,109068,109_68,Historical,WW,293,154,218
112,56,112056,112_56,Historical,WW,293,154,218
90,90,90090,90_90,Historical,WW,293,154,218
105,81,105081,105_81,Historical,WW,293,154,218
95,65,95065,95_65,Historical,WW,293,154,218
93,84,93084,93_84,Historical,WW,293,154,218
114,66,114066,114_66,Historical,WW,293,154,218
121,58,121058,121_58,Historical,WW,293,154,218
91,82,91082,91_82,Historical,WW,293,154,218
94,94,94094,94_94,Historical,WW,293,154,218
95,94,95094,95_94,Historical,WW,293,154,218
103,83,103083,103_83,Historical,WW,293,154,218
107,77,107077,107_77,Historical,WW,293,154,218
101,94,101094,101_94,Historical,WW,293,154,218
119,67,119067,119_67,Historical,WW,293,154,218
89,84,89084,89_84,Historical,WW,293,154,218
106,93,106093,106_93,Historical,WW,293,154,218
107,93,107093,107_93,Historical,WW,293,154,218
81,88,81088,81_88,Historical,WW,293,154,218
82,87,82087,82_87,Historical,WW,293,154,218
93,74,93074,93_74,Historical,WW,293,154,218
88,91,88091,88_91,Historical,WW,293,154,218
105,73,105073,105_73,Historical,WW,293,154,218
92,67,92067,92_67,Historical,WW,293,154,218
113,60,113060,113_60,Historical,WW,293,154,218
100,94,100094,100_94,Historical,WW,293,154,218
94,67,94067,94_67,Historical,WW,293,154,218
91,89,91089,91_89,Historical,WW,293,154,218
109,76,109076,109_76,Historical,WW,293,154,218
103,81,103081,103_81,Historical,WW,293,154,218
102,70,102070,102_70,Historical,WW,293,154,218
119,57,119057,119_57,Historical,WW,293,154,218
123,57,123057,123_57,Historical,WW,293,154,218
112,59,112059,112_59,Historical,WW,293,154,218
115,55,115055,115_55,Historical,WW,293,154,218
105,72,105072,105_72,Historical,WW,293,154,218
112,82,112082,112_82,Historical,WW,293,154,218
111,82,111082,111_82,Historical,WW,293,154,218
118,63,118063,118_63,Historical,WW,293,154,218
105,68,105068,105_68,Historical,WW,293,154,218
95,69,95069,95_69,Historical,WW,293,154,218
116,65,116065,116_65,Historical,WW,293,154,218
105,93,105093,105_93,Historical,WW,293,154,218
111,55,111055,111_55,Historical,WW,293,154,218
82,88,82088,82_88,Historical,WW,293,154,218
96,92,96092,96_92,Historical,WW,293,154,218
95,83,95083,95_83,Historical,WW,293,154,218
92,74,92074,92_74,Historical,WW,293,154,218
82,84,82084,82_84,Historical,WW,293,154,218
92,86,92086,92_86,Historical,WW,293,154,218
89,102,89102,89_102,Historical,WW,293,154,218
90,102,90102,90_102,Historical,WW,293,154,218
91,102,91102,91_102,Historical,WW,293,154,218
92,102,92102,92_102,Historical,WW,293,154,218
106,76,106076,106_76,Historical,WW,293,154,218
111,77,111077,111_77,Historical,WW,293,154,218
110,76,110076,110_76,Historical,WW,293,154,218
112,55,112055,112_55,Historical,WW,293,154,218
113,55,113055,113_55,Historical,WW,293,154,218
114,55,114055,114_55,Historical,WW,293,154,218
116,56,116056,116_56,Historical,WW,293,154,218
97,89,97089,97_89,Historical,WW,293,154,218
98,89,98089,98_89,Historical,WW,293,154,218
115,66,115066,115_66,Historical,WW,293,154,218
93,82,93082,93_82,Historical,WW,293,154,218
103,89,103089,103_89,Historical,WW,293,154,218
116,59,116059,116_59,Historical,WW,293,154,218
93,102,93102,93_102,Historical,WW,293,154,218
91,80,91080,91_80,Historical,WW,293,154,218
111,81,111081,111_81,Historical,WW,293,154,218
105,103,105103,105_103,Historical,WW,293,154,218
89,90,89090,89_90,Historical,WW,293,154,218
94,72,94072,94_72,Historical,WW,293,154,218
108,82,108082,108_82,Historical,WW,293,154,218
104,72,104072,104_72,Historical,WW,293,154,218
103,72,103072,103_72,Historical,WW,293,154,218
120,62,120062,120_62,Historical,WW,293,154,218
110,82,110082,110_82,Historical,WW,293,154,218
104,77,104077,104_77,Historical,WW,293,154,218
117,67,117067,117_67,Historical,WW,293,154,218
105,77,105077,105_77,Historical,WW,293,154,218
106,77,106077,106_77,Historical,WW,293,154,218
94,81,94081,94_81,Historical,WW,293,154,218
93,89,93089,93_89,Historical,WW,293,154,218
90,84,90084,90_84,Historical,WW,293,154,218
96,70,96070,96_70,Historical,WW,293,154,218
104,81,104081,104_81,Historical,WW,293,154,218
105,85,105085,105_85,Historical,WW,293,154,218
91,74,91074,91_74,Historical,WW,293,154,218
92,93,92093,92_93,Historical,WW,293,154,218
90,96,90096,90_96,Historical,WW,293,154,218
103,65,103065,103_65,Historical,WW,293,154,218
84,87,84087,84_87,Historical,WW,293,154,218
85,87,85087,85_87,Historical,WW,293,154,218
86,87,86087,86_87,Historical,WW,293,154,218
115,65,115065,115_65,Historical,WW,293,154,218
85,96,85096,85_96,Historical,WW,293,154,218
94,70,94070,94_70,Historical,WW,293,154,218
95,89,95089,95_89,Historical,WW,293,154,218
97,90,97090,97_90,Historical,WW,293,154,218
117,57,117057,117_57,Historical,WW,293,154,218
93,79,93079,93_79,Historical,WW,293,154,218
94,79,94079,94_79,Historical,WW,293,154,218
113,59,113059,113_59,Historical,WW,293,154,218
116,66,116066,116_66,Historical,WW,293,154,218
105,79,105079,105_79,Historical,WW,293,154,218
104,90,104090,104_90,Historical,WW,293,154,218
95,82,95082,95_82,Historical,WW,293,154,218
96,82,96082,96_82,Historical,WW,293,154,218
92,80,92080,92_80,Historical,WW,293,154,218
90,87,90087,90_87,Historical,WW,293,154,218
95,70,95070,95_70,Historical,WW,293,154,218
93,72,93072,93_72,Historical,WW,293,154,218
107,82,107082,107_82,Historical,WW,293,154,218
103,77,103077,103_77,Historical,WW,293,154,218
117,62,117062,117_62,Historical,WW,293,154,218
95,72,95072,95_72,Historical,WW,293,154,218
109,82,109082,109_82,Historical,WW,293,154,218
119,62,119062,119_62,Historical,WW,293,154,218
116,63,116063,116_63,Historical,WW,293,154,218
90,81,90081,90_81,Historical,WW,293,154,218
117,63,117063,117_63,Historical,WW,293,154,218
112,84,112084,112_84,Historical,WW,293,154,218
100,85,100085,100_85,Historical,WW,293,154,218
91,87,91087,91_87,Historical,WW,293,154,218
104,85,104085,104_85,Historical,WW,293,154,218
85,80,85080,85_80,Historical,WW,293,154,218
95,92,95092,95_92,Historical,WW,293,154,218
96,83,96083,96_83,Historical,WW,293,154,218
87,91,87091,87_91,Historical,WW,293,154,218
90,91,90091,90_91,Historical,WW,293,154,218
91,91,91091,91_91,Historical,WW,293,154,218
92,91,92091,92_91,Historical,WW,293,154,218
106,81,106081,106_81,Historical,WW,293,154,218
107,81,107081,107_81,Historical,WW,293,154,218
102,94,102094,102_94,Historical,WW,293,154,218
90,79,90079,90_79,Historical,WW,293,154,218
101,85,101085,101_85,Historical,WW,293,154,218
111,58,111058,111_58,Historical,WW,293,154,218
112,58,112058,112_58,Historical,WW,293,154,218
113,58,113058,113_58,Historical,WW,293,154,218
114,58,114058,114_58,Historical,WW,293,154,218
115,58,115058,115_58,Historical,WW,293,154,218
102,71,102071,102_71,Historical,WW,293,154,218
92,82,92082,92_82,Historical,WW,293,154,218
115,59,115059,115_59,Historical,WW,293,154,218
122,58,122058,122_58,Historical,WW,293,154,218
114,60,114060,114_60,Historical,WW,293,154,218
115,60,115060,115_60,Historical,WW,293,154,218
116,60,116060,116_60,Historical,WW,293,154,218
104,94,104094,104_94,Historical,WW,293,154,218
119,60,119060,119_60,Historical,WW,293,154,218
111,79,111079,111_79,Historical,WW,293,154,218
121,60,121060,121_60,Historical,WW,293,154,218
91,72,91072,91_72,Historical,WW,293,154,218
116,62,116062,116_62,Historical,WW,293,154,218
102,77,102077,102_77,Historical,WW,293,154,218
94,75,94075,94_75,Historical,WW,293,154,218
115,63,115063,115_63,Historical,WW,293,154,218
93,69,93069,93_69,Historical,WW,293,154,218
83,86,83086,83_86,Historical,WW,293,154,218
88,92,88092,88_92,Historical,WW,293,154,218
101,101,101101,101_101,Historical,WW,293,154,218
82,90,82090,82_90,Historical,WW,293,154,218
110,77,110077,110_77,Historical,WW,293,154,218
86,96,86096,86_96,Historical,WW,293,154,218
87,90,87090,87_90,Historical,WW,293,154,218
88,90,88090,88_90,Historical,WW,293,154,218
86,80,86080,86_80,Historical,WW,293,154,218
87,80,87080,87_80,Historical,WW,293,154,218
90,86,90086,90_86,Historical,WW,293,154,218
109,75,109075,109_75,Historical,WW,293,154,218
91,86,91086,91_86,Historical,WW,293,154,218
87,89,87089,87_89,Historical,WW,293,154,218
88,89,88089,88_89,Historical,WW,293,154,218
89,89,89089,89_89,Historical,WW,293,154,218
90,89,90089,90_89,Historical,WW,293,154,218
111,56,111056,111_56,Historical,WW,293,154,218
93,80,93080,93_80,Historical,WW,293,154,218
94,89,94089,94_89,Historical,WW,293,154,218
104,92,104092,104_92,Historical,WW,293,154,218
105,92,105092,105_92,Historical,WW,293,154,218
106,92,106092,106_92,Historical,WW,293,154,218
108,95,108095,108_95,Historical,WW,293,154,218
106,73,106073,106_73,Historical,WW,293,154,218
107,73,107073,107_73,Historical,WW,293,154,218
101,89,101089,101_89,Historical,WW,293,154,218
102,89,102089,102_89,Historical,WW,293,154,218
117,59,117059,117_59,Historical,WW,293,154,218
118,59,118059,118_59,Historical,WW,293,154,218
118,60,118060,118_60,Historical,WW,293,154,218
117,60,117060,117_60,Historical,WW,293,154,218
80,92,80092,80_92,Historical,WW,293,154,218
106,78,106078,106_78,Historical,WW,293,154,218
115,62,115062,115_62,Historical,WW,293,154,218
105,82,105082,105_82,Historical,WW,293,154,218
83,92,83092,83_92,Historical,WW,293,154,218
115,67,115067,115_67,Historical,WW,293,154,218
94,69,94069,94_69,Historical,WW,293,154,218
118,62,118062,118_62,Historical,WW,293,154,218
110,84,110084,110_84,Historical,WW,293,154,218
111,84,111084,111_84,Historical,WW,293,154,218
118,67,118067,118_67,Historical,WW,293,154,218
107,76,107076,107_76,Historical,WW,293,154,218
108,76,108076,108_76,Historical,WW,293,154,218
104,101,104101,104_101,Historical,WW,293,154,218
105,101,105101,105_101,Historical,WW,293,154,218
106,103,106103,106_103,Historical,WW,293,154,218
88,96,88096,88_96,Historical,WW,293,154,218
90,74,90074,90_74,Historical,WW,293,154,218
91,93,91093,91_93,Historical,WW,293,154,218
93,93,93093,93_93,Historical,WW,293,154,218
83,87,83087,83_87,Historical,WW,293,154,218
91,96,91096,91_96,Historical,WW,293,154,218
92,96,92096,92_96,Historical,WW,293,154,218
93,96,93096,93_96,Historical,WW,293,154,218
87,87,87087,87_87,Historical,WW,293,154,218
89,87,89087,89_87,Historical,WW,293,154,218
113,57,113057,113_57,Historical,WW,293,154,218
96,90,96090,96_90,Historical,WW,293,154,218
91,79,91079,91_79,Historical,WW,293,154,218
92,79,92079,92_79,Historical,WW,293,154,218
116,57,116057,116_57,Historical,WW,293,154,218
108,94,108094,108_94,Historical,WW,293,154,218
99,89,99089,99_89,Historical,WW,293,154,218
100,89,100089,100_89,Historical,WW,293,154,218
112,60,112060,112_60,Historical,WW,293,154,218
104,79,104079,104_79,Historical,WW,293,154,218
106,79,106079,106_79,Historical,WW,293,154,218
107,79,107079,107_79,Historical,WW,293,154,218
108,79,108079,108_79,Historical,WW,293,154,218
79,92,79092,79_92,Historical,WW,293,154,218
80,81,80081,80_81,Historical,WW,293,154,218
109,87,109087,109_87,Historical,WW,293,154,218
94,101,94101,94_101,Historical,WW,293,154,218
93,101,93101,93_101,Historical,WW,293,154,218
106,82,106082,106_82,Historical,WW,293,154,218
123,60,123060,123_60,Historical,WW,293,154,218
106,98,106098,106_98,Historical,WW,293,154,218
114,63,114063,114_63,Historical,WW,293,154,218
89,81,89081,89_81,Historical,WW,293,154,218
103,68,103068,103_68,Historical,WW,293,154,218
104,68,104068,104_68,Historical,WW,293,154,218
91,81,91081,91_81,Historical,WW,293,154,218
113,84,113084,113_84,Historical,WW,293,154,218
114,84,114084,114_84,Historical,WW,293,154,218
86,93,86093,86_93,Historical,WW,293,154,218
77,84,77084,77_84,Historical,WW,293,154,218
93,94,93094,93_94,Historical,WW,293,154,218
94,83,94083,94_83,Historical,WW,293,154,218
92,83,92083,92_83,Historical,WW,293,154,218
89,91,89091,89_91,Historical,WW,293,154,218
96,99,96099,96_99,Historical,WW,293,154,218
85,89,85089,85_89,Historical,WW,293,154,218
93,91,93091,93_91,Historical,WW,293,154,218
88,97,88097,88_97,Historical,WW,293,154,218
108,81,108081,108_81,Historical,WW,293,154,218
103,94,103094,103_94,Historical,WW,293,154,218
109,81,109081,109_81,Historical,WW,293,154,218
110,81,110081,110_81,Historical,WW,293,154,218
92,71,92071,92_71,Historical,WW,293,154,218
106,94,106094,106_94,Historical,WW,293,154,218
107,94,107094,107_94,Historical,WW,293,154,218
107,95,107095,107_95,Historical,WW,293,154,218
116,58,116058,116_58,Historical,WW,293,154,218
103,71,103071,103_71,Historical,WW,293,154,218
104,71,104071,104_71,Historical,WW,293,154,218
95,78,95078,95_78,Historical,WW,293,154,218
96,78,96078,96_78,Historical,WW,293,154,218
123,58,123058,123_58,Historical,WW,293,154,218
124,58,124058,124_58,Historical,WW,293,154,218
102,78,102078,102_78,Historical,WW,293,154,218
106,97,106097,106_97,Historical,WW,293,154,218
105,78,105078,105_78,Historical,WW,293,154,218
120,60,120060,120_60,Historical,WW,293,154,218
81,92,81092,81_92,Historical,WW,293,154,218
122,60,122060,122_60,Historical,WW,293,154,218
93,75,93075,93_75,Historical,WW,293,154,218
82,92,82092,82_92,Historical,WW,293,154,218
85,92,85092,85_92,Historical,WW,293,154,218
92,69,92069,92_69,Historical,WW,293,154,218
98,75,98075,98_75,Historical,WW,293,154,218
99,75,99075,99_75,Historical,WW,293,154,218
83,93,83093,83_93,Historical,WW,293,154,218
102,101,102101,102_101,Historical,WW,293,154,218
98,85,98085,98_85,Historical,WW,293,154,218
90,94,90094,90_94,Historical,WW,293,154,218
87,96,87096,87_96,Historical,WW,293,154,218
109,69,109069,109_69,Historical,WW,293,154,218
110,69,110069,110_69,Historical,WW,293,154,218
94,92,94092,94_92,Historical,WW,293,154,218
108,75,108075,108_75,Historical,WW,293,154,218
84,89,84089,84_89,Historical,WW,293,154,218
94,74,94074,94_74,Historical,WW,293,154,218
86,89,86089,86_89,Historical,WW,293,154,218
117,64,117064,117_64,Historical,WW,293,154,218
118,64,118064,118_64,Historical,WW,293,154,218
120,64,120064,120_64,Historical,WW,293,154,218
79,82,79082,79_82,Historical,WW,293,154,218
82,82,82082,82_82,Historical,WW,293,154,218
83,82,83082,83_82,Historical,WW,293,154,218
105,95,105095,105_95,Historical,WW,293,154,218
106,95,106095,106_95,Historical,WW,293,154,218
94,71,94071,94_71,Historical,WW,293,154,218
90,98,90098,90_98,Historical,WW,293,154,218
94,84,94084,94_84,Historical,WW,293,154,218
95,84,95084,95_84,Historical,WW,293,154,218
114,59,114059,114_59,Historical,WW,293,154,218
97,84,97084,97_84,Historical,WW,293,154,218
91,77,91077,91_77,Historical,WW,293,154,218
92,77,92077,92_77,Historical,WW,293,154,218
119,59,119059,119_59,Historical,WW,293,154,218
97,82,97082,97_82,Historical,WW,293,154,218
98,82,98082,98_82,Historical,WW,293,154,218
108,97,108097,108_97,Historical,WW,293,154,218
92,72,92072,92_72,Historical,WW,293,154,218
103,67,103067,103_67,Historical,WW,293,154,218
104,67,104067,104_67,Historical,WW,293,154,218
99,77,99077,99_77,Historical,WW,293,154,218
92,107,92107,92_107,Historical,WW,293,154,218
116,67,116067,116_67,Historical,WW,293,154,218
81,93,81093,81_93,Historical,WW,293,154,218
82,93,82093,82_93,Historical,WW,293,154,218
104,76,104076,104_76,Historical,WW,293,154,218
94,85,94085,94_85,Historical,WW,293,154,218
105,76,105076,105_76,Historical,WW,293,154,218
84,93,84093,84_93,Historical,WW,293,154,218
99,85,99085,99_85,Historical,WW,293,154,218
86,90,86090,86_90,Historical,WW,293,154,218
87,93,87093,87_93,Historical,WW,293,154,218
88,93,88093,88_93,Historical,WW,293,154,218
89,93,89093,89_93,Historical,WW,293,154,218
90,93,90093,90_93,Historical,WW,293,154,218
95,99,95099,95_99,Historical,WW,293,154,218
105,74,105074,105_74,Historical,WW,293,154,218
106,74,106074,106_74,Historical,WW,293,154,218
107,74,107074,107_74,Historical,WW,293,154,218
94,96,94096,94_96,Historical,WW,293,154,218
101,93,101093,101_93,Historical,WW,293,154,218
104,93,104093,104_93,Historical,WW,293,154,218
107,83,107083,107_83,Historical,WW,293,154,218
114,57,114057,114_57,Historical,WW,293,154,218
115,57,115057,115_57,Historical,WW,293,154,218
85,82,85082,85_82,Historical,WW,293,154,218
95,71,95071,95_71,Historical,WW,293,154,218
92,87,92087,92_87,Historical,WW,293,154,218
96,87,96087,96_87,Historical,WW,293,154,218
97,87,97087,97_87,Historical,WW,293,154,218
98,87,98087,98_87,Historical,WW,293,154,218
97,79,97079,97_79,Historical,WW,293,154,218
99,87,99087,99_87,Historical,WW,293,154,218
105,96,105096,105_96,Historical,WW,293,154,218
109,79,109079,109_79,Historical,WW,293,154,218
83,85,83085,83_85,Historical,WW,293,154,218
110,79,110079,110_79,Historical,WW,293,154,218
112,79,112079,112_79,Historical,WW,293,154,218
84,81,84081,84_81,Historical,WW,293,154,218
92,68,92068,92_68,Historical,WW,293,154,218
93,68,93068,93_68,Historical,WW,293,154,218
94,68,94068,94_68,Historical,WW,293,154,218
95,68,95068,95_68,Historical,WW,293,154,218
96,68,96068,96_68,Historical,WW,293,154,218
103,76,103076,103_76,Historical,WW,293,154,218
87,92,87092,87_92,Historical,WW,293,154,218
103,75,103075,103_75,Historical,WW,293,154,218
103,69,103069,103_69,Historical,WW,293,154,218
97,85,97085,97_85,Historical,WW,293,154,218
85,93,85093,85_93,Historical,WW,293,154,218
90,83,90083,90_83,Historical,WW,293,154,218
92,94,92094,92_94,Historical,WW,293,154,218
93,83,93083,93_83,Historical,WW,293,154,218
94,99,94099,94_99,Historical,WW,293,154,218
85,91,85091,85_91,Historical,WW,293,154,218
92,95,92095,92_95,Historical,WW,293,154,218
93,95,93095,93_95,Historical,WW,293,154,218
102,99,102099,102_99,Historical,WW,293,154,218
104,83,104083,104_83,Historical,WW,293,154,218
84,88,84088,84_88,Historical,WW,293,154,218
90,97,90097,90_97,Historical,WW,293,154,218
106,83,106083,106_83,Historical,WW,293,154,218
116,75,116075,116_75,Historical,WW,293,154,218
108,83,108083,108_83,Historical,WW,293,154,218
93,71,93071,93_71,Historical,WW,293,154,218
109,83,109083,109_83,Historical,WW,293,154,218
86,82,86082,86_82,Historical,WW,293,154,218
96,71,96071,96_71,Historical,WW,293,154,218
117,58,117058,117_58,Historical,WW,293,154,218
118,58,118058,118_58,Historical,WW,293,154,218
94,78,94078,94_78,Historical,WW,293,154,218
96,88,96088,96_88,Historical,WW,293,154,218
105,71,105071,105_71,Historical,WW,293,154,218
97,78,97078,97_78,Historical,WW,293,154,218
103,97,103097,103_97,Historical,WW,293,154,218
103,78,103078,103_78,Historical,WW,293,154,218
107,97,107097,107_97,Historical,WW,293,154,218
102,88,102088,102_88,Historical,WW,293,154,218
103,88,103088,103_88,Historical,WW,293,154,218
117,61,117061,117_61,Historical,WW,293,154,218
108,78,108078,108_78,Historical,WW,293,154,218
92,75,92075,92_75,Historical,WW,293,154,218
118,61,118061,118_61,Historical,WW,293,154,218
110,78,110078,110_78,Historical,WW,293,154,218
86,92,86092,86_92,Historical,WW,293,154,218
92,85,92085,92_85,Historical,WW,293,154,218
93,85,93085,93_85,Historical,WW,293,154,218
86,94,86094,86_94,Historical,WW,293,154,218
90,92,90092,90_92,Historical,WW,293,154,218
89,94,89094,89_94,Historical,WW,293,154,218
93,92,93092,93_92,Historical,WW,293,154,218
92,92,92092,92_92,Historical,WW,293,154,218
88,86,88086,88_86,Historical,WW,293,154,218
111,69,111069,111_69,Historical,WW,293,154,218
83,89,83089,83_89,Historical,WW,293,154,218
86,91,86091,86_91,Historical,WW,293,154,218
113,64,113064,113_64,Historical,WW,293,154,218
94,95,94095,94_95,Historical,WW,293,154,218
116,64,116064,116_64,Historical,WW,293,154,218
96,93,96093,96_93,Historical,WW,293,154,218
83,88,83088,83_88,Historical,WW,293,154,218
119,64,119064,119_64,Historical,WW,293,154,218
88,87,88087,88_87,Historical,WW,293,154,218
117,75,117075,117_75,Historical,WW,293,154,218
84,82,84082,84_82,Historical,WW,293,154,218
103,95,103095,103_95,Historical,WW,293,154,218
110,83,110083,110_83,Historical,WW,293,154,218
102,86,102086,102_86,Historical,WW,293,154,218
91,98,91098,91_98,Historical,WW,293,154,218
92,98,92098,92_98,Historical,WW,293,154,218
93,104,93104,93_104,Historical,WW,293,154,218
94,104,94104,94_104,Historical,WW,293,154,218
98,84,98084,98_84,Historical,WW,293,154,218
99,84,99084,99_84,Historical,WW,293,154,218
93,77,93077,93_77,Historical,WW,293,154,218
104,84,104084,104_84,Historical,WW,293,154,218
95,67,95067,95_67,Historical,WW,293,154,218
103,82,103082,103_82,Historical,WW,293,154,218
104,82,104082,104_82,Historical,WW,293,154,218
113,62,113062,113_62,Historical,WW,293,154,218
114,62,114062,114_62,Historical,WW,293,154,218
123,59,123059,123_59,Historical,WW,293,154,218
105,98,105098,105_98,Historical,WW,293,154,218
109,84,109084,109_84,Historical,WW,293,154,218
88,81,88081,88_81,Historical,WW,293,154,218
97,75,97075,97_75,Historical,WW,293,154,218
121,61,121061,121_61,Historical,WW,293,154,218
122,61,122061,122_61,Historical,WW,293,154,218
96,85,96085,96_85,Historical,WW,293,154,218
95,85,95085,95_85,Historical,WW,293,154,218
88,94,88094,88_94,Historical,WW,293,154,218
82,91,82091,82_91,Historical,WW,293,154,218
91,94,91094,91_94,Historical,WW,293,154,218
84,91,84091,84_91,Historical,WW,293,154,218
89,86,89086,89_86,Historical,WW,293,154,218
91,95,91095,91_95,Historical,WW,293,154,218
91,83,91083,91_83,Historical,WW,293,154,218
103,74,103074,103_74,Historical,WW,293,154,218
104,74,104074,104_74,Historical,WW,293,154,218
103,99,103099,103_99,Historical,WW,293,154,218
103,96,103096,103_96,Historical,WW,293,154,218
95,91,95091,95_91,Historical,WW,293,154,218
85,88,85088,85_88,Historical,WW,293,154,218
86,88,86088,86_88,Historical,WW,293,154,218
103,93,103093,103_93,Historical,WW,293,154,218
98,91,98091,98_91,Historical,WW,293,154,218
100,86,100086,100_86,Historical,WW,293,154,218
111,83,111083,111_83,Historical,WW,293,154,218
112,83,112083,112_83,Historical,WW,293,154,218
93,87,93087,93_87,Historical,WW,293,154,218
95,87,95087,95_87,Historical,WW,293,154,218
103,79,103079,103_79,Historical,WW,293,154,218
96,79,96079,96_79,Historical,WW,293,154,218
98,76,98076,98_76,Historical,WW,293,154,218
104,96,104096,104_96,Historical,WW,293,154,218
87,101,87101,87_101,Historical,WW,293,154,218
79,81,79081,79_81,Historical,WW,293,154,218
103,87,103087,103_87,Historical,WW,293,154,218
85,85,85085,85_85,Historical,WW,293,154,218
86,85,86085,86_85,Historical,WW,293,154,218
92,101,92101,92_101,Historical,WW,293,154,218
88,85,88085,88_85,Historical,WW,293,154,218
112,63,112063,112_63,Historical,WW,293,154,218
113,63,113063,113_63,Historical,WW,293,154,218
95,75,95075,95_75,Historical,WW,293,154,218
91,85,91085,91_85,Historical,WW,293,154,218
95,93,95093,95_93,Historical,WW,293,154,218
99,76,99076,99_76,Historical,WW,293,154,218
89,92,89092,89_92,Historical,WW,293,154,218
104,75,104075,104_75,Historical,WW,293,154,218
91,92,91092,91_92,Historical,WW,293,154,218
106,69,106069,106_69,Historical,WW,293,154,218
87,86,87086,87_86,Historical,WW,293,154,218
106,75,106075,106_75,Historical,WW,293,154,218
93,99,93099,93_99,Historical,WW,293,154,218
107,75,107075,107_75,Historical,WW,293,154,218
82,89,82089,82_89,Historical,WW,293,154,218
114,64,114064,114_64,Historical,WW,293,154,218
115,64,115064,115_64,Historical,WW,293,154,218
116,83,116083,116_83,Historical,WW,293,154,218
93,78,93078,93_78,Historical,WW,293,154,218
94,91,94091,94_91,Historical,WW,293,154,218
106,71,106071,106_71,Historical,WW,293,154,218
80,82,80082,80_82,Historical,WW,293,154,218
91,97,91097,91_97,Historical,WW,293,154,218
94,102,94102,94_102,Historical,WW,293,154,218
92,97,92097,92_97,Historical,WW,293,154,218
101,86,101086,101_86,Historical,WW,293,154,218
115,56,115056,115_56,Historical,WW,293,154,218
93,88,93088,93_88,Historical,WW,293,154,218
94,88,94088,94_88,Historical,WW,293,154,218
95,88,95088,95_88,Historical,WW,293,154,218
84,92,84092,84_92,Historical,WW,293,154,218
119,61,119061,119_61,Historical,WW,293,154,218
102,97,102097,102_97,Historical,WW,293,154,218
87,83,87083,87_83,Historical,WW,293,154,218
104,97,104097,104_97,Historical,WW,293,154,218
105,97,105097,105_97,Historical,WW,293,154,218
104,78,104078,104_78,Historical,WW,293,154,218
119,66,119066,119_66,Historical,WW,293,154,218
107,78,107078,107_78,Historical,WW,293,154,218
91,75,91075,91_75,Historical,WW,293,154,218
109,97,109097,109_97,Historical,WW,293,154,218
109,78,109078,109_78,Historical,WW,293,154,218
80,93,80093,80_93,Historical,WW,293,154,218
94,93,94093,94_93,Historical,WW,293,154,218
111,95,111095,111_95,Historical,WW,293,154,218
111,78,111078,111_78,Historical,WW,293,154,218
112,95,112095,112_95,Historical,WW,293,154,218
87,94,87094,87_94,Historical,WW,293,154,218
88,83,88083,88_83,Historical,WW,293,154,218
89,83,89083,89_83,Historical,WW,293,154,218
105,69,105069,105_69,Historical,WW,293,154,218
83,91,83091,83_91,Historical,WW,293,154,218
105,75,105075,105_75,Historical,WW,293,154,218
94,97,94097,94_97,Historical,WW,293,154,218
90,95,90095,90_95,Historical,WW,293,154,218
112,64,112064,112_64,Historical,WW,293,154,218
110,95,110095,110_95,Historical,WW,293,154,218
79,93,79093,79_93,Historical,WW,293,154,218
96,84,96084,96_84,Historical,WW,293,154,218
84,94,84094,84_94,Historical,WW,293,154,218
103,84,103084,103_84,Historical,WW,293,154,218
102,93,102093,102_93,Historical,WW,293,154,218
81,82,81082,81_82,Historical,WW,293,154,218
96,91,96091,96_91,Historical,WW,293,154,218
101,95,101095,101_95,Historical,WW,293,154,218
